time, BuyerID, SellerID, Price, Quantity
63, 4, 2, 105.311151, 14
64, 3, 2, 108.056923, 5
64, 3, 2, 108.056923, 6
65, 3, 2, 109.968765, 13
66, 4, 2, 109.212745, 10
66, 4, 2, 109.212745, 4
67, 3, 2, 108.520087, 4
67, 3, 2, 108.520087, 10
68, 4, 2, 109.339069, 6
68, 4, 2, 109.339069, 8
69, 3, 2, 104.612740, 5
69, 3, 2, 104.612740, 3
70, 4, 2, 107.397268, 6
71, 3, 2, 106.502322, 3
72, 3, 2, 108.587008, 3
73, 4, 2, 104.959664, 1
73, 4, 2, 104.959664, 6
74, 3, 2, 105.222266, 5
75, 4, 2, 106.245900, 14
75, 4, 2, 106.245900, 4
76, 3, 2, 107.329731, 4
77, 4, 2, 106.392958, 9
78, 3, 2, 108.395711, 9
79, 4, 2, 107.085652, 2
79, 4, 2, 107.085652, 13
80, 3, 2, 106.341771, 8
81, 4, 2, 105.853732, 7
81, 4, 2, 105.853732, 13
82, 4, 2, 107.605936, 7
82, 4, 2, 107.605936, 6
83, 3, 2, 106.307458, 12
84, 3, 2, 104.702357, 14
85, 3, 2, 106.519610, 1
85, 3, 2, 106.519610, 15
86, 4, 2, 107.636105, 10
86, 4, 2, 107.636105, 2
87, 4, 2, 109.918058, 18
88, 3, 2, 106.470575, 3
88, 3, 2, 106.470575, 8
89, 4, 2, 106.250525, 7
90, 3, 2, 106.991338, 8
91, 4, 2, 106.530392, 17
91, 4, 2, 106.530392, 3
92, 4, 2, 108.353095, 9
93, 3, 2, 107.265847, 3
94, 3, 2, 109.754956, 5
95, 4, 2, 106.079964, 7
96, 3, 2, 105.146782, 4
97, 4, 2, 109.114100, 3
98, 4, 2, 106.721586, 3
98, 4, 2, 106.721586, 7
99, 4, 2, 107.695079, 10
100, 3, 2, 106.795774, 14
100, 3, 2, 106.795774, 2
101, 4, 2, 109.981626, 7
101, 4, 2, 109.981626, 2
102, 3, 2, 105.799000, 4
102, 3, 2, 105.799000, 16
103, 4, 2, 108.953518, 3
103, 4, 2, 108.953518, 15
104, 4, 2, 107.575936, 5
104, 4, 2, 107.575936, 8
105, 4, 2, 108.309086, 12
105, 4, 2, 108.309086, 5
106, 3, 2, 108.867702, 10
106, 3, 2, 108.867702, 9
107, 3, 2, 108.562231, 6
108, 4, 2, 104.509137, 9
109, 4, 2, 107.843729, 6
109, 4, 2, 107.843729, 12
110, 4, 2, 109.532943, 8
110, 4, 2, 109.532943, 6
111, 3, 2, 108.777500, 3
112, 4, 2, 108.667113, 14
112, 4, 2, 108.667113, 5
113, 3, 2, 109.421715, 4
114, 4, 2, 105.603657, 15
114, 4, 2, 105.603657, 3
115, 4, 2, 104.647977, 7
116, 4, 2, 105.818346, 1
117, 3, 2, 105.524601, 11
118, 4, 2, 108.248733, 10
118, 4, 2, 108.248733, 1
119, 4, 2, 105.176274, 14
120, 4, 2, 106.444569, 1
120, 4, 2, 106.444569, 17
121, 3, 2, 109.267047, 1
121, 3, 2, 109.267047, 14
122, 3, 2, 104.873674, 6
122, 3, 2, 104.873674, 5
123, 3, 2, 107.636724, 15
124, 4, 2, 106.820575, 2
124, 4, 2, 106.820575, 16
125, 3, 2, 107.026457, 13
125, 3, 2, 107.026457, 1
126, 3, 2, 108.291803, 19
126, 3, 2, 108.291803, 1
127, 4, 2, 106.316198, 6
127, 4, 2, 106.316198, 5
128, 3, 2, 106.110069, 3
129, 4, 2, 108.791518, 9
130, 4, 2, 109.820698, 3
131, 4, 2, 105.212802, 15
132, 3, 2, 106.598833, 2
133, 4, 2, 108.911648, 13
133, 4, 2, 108.911648, 1
134, 3, 2, 107.705208, 12
134, 3, 2, 107.705208, 7
135, 4, 2, 109.183220, 4
135, 4, 2, 109.183220, 9
136, 3, 2, 106.832943, 2
136, 3, 2, 106.832943, 17
137, 3, 2, 104.563358, 3
137, 3, 2, 104.563358, 7
138, 4, 2, 107.915150, 10
138, 4, 2, 107.915150, 6
139, 3, 2, 109.859380, 12
139, 3, 2, 109.859380, 1
140, 4, 2, 106.188697, 5
140, 4, 2, 106.188697, 14
141, 3, 2, 106.234958, 4
142, 4, 2, 105.852497, 6
142, 4, 2, 105.852497, 5
143, 3, 2, 109.690278, 1
143, 3, 2, 109.690278, 17
144, 4, 2, 106.388969, 1
145, 3, 2, 106.462349, 3
145, 3, 2, 106.462349, 4
146, 4, 2, 107.008177, 12
146, 4, 2, 107.008177, 5
147, 3, 2, 105.781178, 8
147, 3, 2, 105.781178, 5
148, 4, 2, 108.326244, 3
148, 4, 2, 108.326244, 17
149, 4, 2, 107.209533, 3
149, 4, 2, 107.209533, 9
150, 3, 2, 104.903205, 5
150, 3, 2, 104.903205, 4
151, 3, 2, 105.676695, 10
152, 3, 2, 109.141549, 4
152, 3, 2, 109.141549, 1
153, 4, 2, 107.284370, 3
154, 3, 2, 109.420881, 9
154, 3, 2, 109.420881, 2
155, 4, 2, 106.753998, 2
155, 4, 2, 106.753998, 15
156, 3, 2, 107.874841, 7
157, 3, 2, 106.594817, 12
158, 3, 2, 104.762611, 2
158, 3, 2, 104.762611, 12
159, 3, 2, 107.608577, 8
159, 3, 2, 107.608577, 6
160, 4, 2, 105.020551, 2
161, 3, 2, 108.923884, 2
162, 3, 2, 109.455661, 3
162, 3, 2, 109.455661, 14
163, 3, 2, 105.591862, 6
163, 3, 2, 105.591862, 11
164, 3, 2, 107.878787, 9
164, 3, 2, 107.878787, 6
165, 4, 2, 107.217538, 3
165, 4, 2, 107.217538, 2
166, 3, 2, 107.765356, 4
167, 4, 2, 109.554078, 18
167, 4, 2, 109.554078, 2
168, 3, 2, 104.782109, 10
168, 3, 2, 104.782109, 3
169, 4, 2, 108.729424, 8
169, 4, 2, 108.729424, 10
170, 3, 2, 104.813369, 2
171, 3, 2, 105.722944, 7
171, 3, 2, 105.722944, 11
172, 3, 2, 107.858190, 2
173, 4, 2, 106.027576, 8
174, 3, 2, 107.524695, 7
175, 4, 2, 105.695096, 4
176, 3, 2, 106.722064, 11
177, 3, 2, 109.562383, 4
177, 3, 2, 109.562383, 12
178, 4, 2, 108.219085, 2
179, 3, 2, 108.148178, 8
179, 3, 2, 108.148178, 6
180, 4, 2, 107.169963, 5
180, 4, 2, 107.169963, 9
181, 4, 2, 106.230836, 11
181, 4, 2, 106.230836, 1
182, 3, 2, 109.197755, 4
182, 3, 2, 109.197755, 9
183, 4, 2, 104.938368, 6
184, 3, 2, 107.133287, 11
184, 3, 2, 107.133287, 9
185, 4, 2, 105.202237, 2
185, 4, 2, 105.202237, 11
186, 3, 2, 108.159350, 10
186, 3, 2, 108.159350, 8
187, 4, 2, 109.197775, 4
187, 4, 2, 109.197775, 15
188, 3, 2, 109.665525, 5
188, 3, 2, 109.665525, 11
189, 3, 2, 109.210589, 9
189, 3, 2, 109.210589, 9
190, 4, 2, 106.700509, 3
190, 4, 2, 106.700509, 11
191, 4, 2, 104.954719, 9
191, 4, 2, 104.954719, 6
192, 3, 2, 106.986430, 3
192, 3, 2, 106.986430, 14
193, 4, 2, 108.336936, 5
194, 3, 2, 106.782778, 6
194, 3, 2, 106.782778, 12
195, 3, 2, 106.074738, 8
195, 3, 2, 106.074738, 2
196, 4, 2, 107.053978, 1
196, 4, 2, 107.053978, 7
197, 3, 2, 108.871856, 2
198, 4, 2, 109.563812, 9
199, 3, 2, 107.550890, 14
200, 4, 2, 105.275032, 9
200, 4, 2, 105.275032, 6
201, 3, 2, 106.172150, 1
201, 3, 2, 106.172150, 13
202, 4, 2, 107.980915, 11
202, 4, 2, 107.980915, 6
203, 3, 2, 108.181051, 5
203, 3, 2, 108.181051, 11
204, 3, 2, 108.764722, 9
204, 3, 2, 108.764722, 10
205, 4, 2, 108.973518, 1
205, 4, 2, 108.973518, 9
206, 4, 2, 106.145293, 6
207, 3, 2, 106.360071, 2
208, 3, 2, 108.598241, 5
208, 3, 2, 108.598241, 12
209, 4, 2, 104.957277, 8
209, 4, 2, 104.957277, 12
210, 4, 2, 107.485436, 8
210, 4, 2, 107.485436, 10
211, 4, 2, 104.941433, 10
211, 4, 2, 104.941433, 10
212, 3, 2, 109.142662, 4
213, 4, 2, 104.671805, 9
214, 3, 2, 106.434673, 15
214, 3, 2, 106.434673, 2
215, 4, 2, 109.912291, 4
216, 4, 2, 108.437520, 1
217, 4, 2, 108.252069, 6
217, 4, 2, 108.252069, 2
218, 3, 2, 106.668805, 13
218, 3, 2, 106.668805, 3
219, 4, 2, 106.937056, 11
219, 4, 2, 106.937056, 1
220, 3, 2, 105.902560, 9
220, 3, 2, 105.902560, 7
221, 4, 2, 104.643152, 11
222, 3, 2, 106.390593, 13
222, 3, 2, 106.390593, 7
223, 4, 2, 108.585949, 11
223, 4, 2, 108.585949, 1
224, 4, 2, 106.030824, 14
225, 3, 2, 106.389143, 13
226, 4, 2, 107.598219, 2
227, 3, 2, 108.450250, 4
228, 3, 2, 105.188482, 1
228, 3, 2, 105.188482, 3
229, 3, 2, 104.606127, 15
230, 4, 2, 108.353582, 12
231, 3, 2, 107.608017, 18
232, 4, 2, 104.657550, 8
232, 4, 2, 104.657550, 11
233, 4, 2, 109.688589, 7
234, 3, 2, 107.414327, 16
234, 3, 2, 107.414327, 1
235, 4, 2, 107.144425, 2
236, 4, 2, 106.531658, 9
236, 4, 2, 106.531658, 8
237, 3, 2, 107.571067, 7
238, 4, 2, 109.916412, 1
239, 4, 2, 106.683587, 8
239, 4, 2, 106.683587, 1
240, 4, 2, 108.322695, 2
241, 3, 2, 105.569692, 11
242, 4, 2, 106.805712, 3
243, 3, 2, 106.577919, 12
243, 3, 2, 106.577919, 7
244, 4, 2, 106.713546, 7
244, 4, 2, 106.713546, 9
245, 4, 2, 105.618167, 10
246, 3, 2, 104.685215, 18
246, 3, 2, 104.685215, 2
247, 3, 2, 109.417604, 16
248, 4, 2, 107.933109, 10
248, 4, 2, 107.933109, 10
249, 4, 2, 105.766928, 10
249, 4, 2, 105.766928, 10
250, 4, 2, 105.434567, 1
251, 3, 2, 109.452124, 8
252, 4, 2, 109.610749, 4
253, 4, 2, 105.870406, 4
254, 3, 2, 108.374298, 11
255, 4, 2, 106.424071, 11
255, 4, 2, 106.424071, 1
256, 3, 2, 107.941783, 2
257, 4, 2, 107.985448, 14
258, 3, 2, 106.970509, 9
259, 3, 2, 106.889333, 4
259, 3, 2, 106.889333, 1
260, 3, 2, 106.267128, 13
261, 3, 2, 108.670451, 3
261, 3, 2, 108.670451, 3
262, 4, 2, 104.880419, 4
262, 4, 2, 104.880419, 16
263, 3, 2, 105.500703, 1
264, 4, 2, 109.130344, 4
264, 4, 2, 109.130344, 15
265, 3, 2, 105.267262, 9
266, 3, 2, 106.470922, 3
267, 3, 2, 105.715563, 3
268, 4, 2, 106.168529, 8
269, 3, 2, 106.022570, 14
270, 4, 2, 106.842991, 1
271, 3, 2, 107.731637, 7
271, 3, 2, 107.731637, 11
272, 4, 2, 104.927343, 5
272, 4, 2, 104.927343, 13
273, 4, 2, 107.745280, 7
273, 4, 2, 107.745280, 4
274, 3, 2, 107.255650, 4
274, 3, 2, 107.255650, 7
275, 4, 2, 107.361445, 11
275, 4, 2, 107.361445, 6
276, 3, 2, 106.159423, 3
277, 4, 2, 106.423198, 12
278, 3, 2, 107.672644, 2
279, 4, 2, 108.816820, 10
279, 4, 2, 108.816820, 9
280, 4, 2, 108.713196, 11
280, 4, 2, 108.713196, 1
281, 4, 2, 106.543325, 18
282, 3, 2, 108.323120, 11
283, 3, 2, 109.973344, 3
283, 3, 2, 109.973344, 12
284, 3, 2, 108.445656, 5
285, 4, 2, 107.252455, 8
286, 3, 2, 106.235086, 6
286, 3, 2, 106.235086, 1
287, 4, 2, 108.730123, 1
287, 4, 2, 108.730123, 2
288, 3, 2, 104.534877, 9
288, 3, 2, 104.534877, 9
289, 4, 2, 109.914215, 10
289, 4, 2, 109.914215, 7
290, 4, 2, 104.717998, 4
291, 3, 2, 108.609629, 2
292, 4, 2, 109.512938, 5
293, 3, 2, 106.687854, 2
294, 3, 2, 106.797786, 9
294, 3, 2, 106.797786, 7
295, 4, 2, 109.198369, 12
295, 4, 2, 109.198369, 2
296, 3, 2, 107.340644, 5
296, 3, 2, 107.340644, 2
297, 4, 2, 105.473136, 6
298, 3, 2, 105.781715, 3
299, 3, 2, 109.515790, 9
299, 3, 2, 109.515790, 10
300, 4, 2, 106.786518, 13
300, 4, 2, 106.786518, 5
301, 3, 2, 109.756341, 3
301, 3, 2, 109.756341, 3
302, 4, 2, 107.023601, 8
302, 4, 2, 107.023601, 9
303, 3, 2, 108.374787, 9
304, 4, 2, 107.559487, 3
305, 4, 2, 107.100151, 6
305, 4, 2, 107.100151, 10
306, 4, 2, 109.521277, 10
306, 4, 2, 109.521277, 10
307, 3, 2, 107.300455, 3
308, 4, 2, 107.229926, 9
309, 3, 2, 108.031288, 1
310, 4, 2, 107.488970, 10
310, 4, 2, 107.488970, 2
311, 3, 2, 105.019792, 2
311, 3, 2, 105.019792, 15
312, 3, 2, 107.187255, 5
312, 3, 2, 107.187255, 3
313, 4, 2, 105.851180, 4
314, 3, 2, 106.341290, 1
315, 3, 2, 104.655004, 3
316, 4, 2, 107.223594, 10
317, 4, 2, 109.238688, 2
317, 4, 2, 109.238688, 15
318, 4, 2, 109.424929, 3
319, 3, 2, 106.584033, 14
319, 3, 2, 106.584033, 5
320, 4, 2, 107.544813, 11
321, 3, 2, 104.853682, 12
322, 4, 2, 108.199497, 1
323, 4, 2, 109.922376, 2
323, 4, 2, 109.922376, 6
324, 4, 2, 107.233533, 14
324, 4, 2, 107.233533, 6
325, 3, 2, 106.763212, 6
325, 3, 2, 106.763212, 13
326, 4, 2, 107.033998, 8
327, 3, 2, 107.023684, 7
327, 3, 2, 107.023684, 10
328, 4, 2, 105.350788, 3
328, 4, 2, 105.350788, 6
329, 4, 2, 106.179510, 8
330, 4, 2, 105.140437, 3
330, 4, 2, 105.140437, 4
331, 3, 2, 106.252482, 2
331, 3, 2, 106.252482, 8
332, 3, 2, 106.729522, 12
332, 3, 2, 106.729522, 3
333, 4, 2, 104.912735, 1
334, 3, 2, 107.855463, 1
335, 3, 2, 107.000697, 2
336, 4, 2, 104.639298, 8
337, 4, 2, 108.973411, 9
338, 3, 2, 109.208831, 15
338, 3, 2, 109.208831, 2
339, 4, 2, 106.016929, 5
339, 4, 2, 106.016929, 6
340, 3, 2, 109.770953, 11
341, 4, 2, 104.577947, 14
341, 4, 2, 104.577947, 5
342, 4, 2, 104.887485, 6
343, 3, 2, 106.648508, 5
344, 4, 2, 107.575533, 8
345, 3, 2, 106.578578, 8
346, 4, 2, 104.705100, 9
347, 3, 2, 108.593023, 17
347, 3, 2, 108.593023, 1
348, 4, 2, 108.821300, 3
348, 4, 2, 108.821300, 15
349, 3, 2, 104.880156, 15
350, 4, 2, 109.766516, 5
350, 4, 2, 109.766516, 3
351, 3, 2, 107.098767, 4
352, 4, 2, 108.760609, 9
353, 3, 2, 108.207304, 4
353, 3, 2, 108.207304, 3
354, 4, 2, 105.557098, 13
354, 4, 2, 105.557098, 2
355, 3, 2, 105.120815, 1
356, 4, 2, 109.427156, 3
357, 3, 2, 107.250085, 7
358, 3, 2, 105.893785, 4
358, 3, 2, 105.893785, 13
359, 4, 2, 108.270365, 10
360, 3, 2, 104.573128, 7
360, 3, 2, 104.573128, 3
361, 3, 2, 108.428368, 5
362, 4, 2, 108.230966, 3
363, 3, 2, 105.466586, 17
364, 4, 2, 106.128849, 13
365, 3, 2, 109.234655, 7
365, 3, 2, 109.234655, 3
366, 4, 2, 105.178567, 13
366, 4, 2, 105.178567, 7
367, 3, 2, 104.519499, 3
367, 3, 2, 104.519499, 5
368, 3, 2, 108.981877, 9
369, 4, 2, 105.472325, 14
369, 4, 2, 105.472325, 3
370, 3, 2, 107.566878, 9
371, 4, 2, 108.879889, 13
371, 4, 2, 108.879889, 1
372, 3, 2, 109.628898, 5
372, 3, 2, 109.628898, 3
373, 4, 2, 106.671879, 10
373, 4, 2, 106.671879, 9
374, 3, 2, 104.506649, 5
375, 3, 2, 108.163514, 8
375, 3, 2, 108.163514, 11
376, 4, 2, 105.851120, 1
376, 4, 2, 105.851120, 3
377, 4, 2, 107.907310, 4
378, 4, 2, 107.065716, 5
378, 4, 2, 107.065716, 4
379, 3, 2, 105.898442, 3
380, 3, 2, 104.855253, 3
381, 3, 2, 109.938876, 3
382, 3, 2, 104.541988, 1
382, 3, 2, 104.541988, 2
383, 4, 2, 106.524517, 5
383, 4, 2, 106.524517, 9
384, 3, 2, 107.061615, 6
385, 4, 2, 107.537283, 11
385, 4, 2, 107.537283, 6
386, 4, 2, 104.510505, 14
386, 4, 2, 104.510505, 2
387, 3, 2, 108.693920, 9
387, 3, 2, 108.693920, 2
388, 4, 2, 104.650910, 3
388, 4, 2, 104.650910, 17
389, 3, 2, 105.369940, 8
389, 3, 2, 105.369940, 12
390, 3, 2, 109.820722, 7
391, 4, 2, 108.123105, 13
392, 3, 2, 107.326695, 6
393, 4, 2, 108.522150, 16
394, 3, 2, 106.593795, 4
395, 4, 2, 108.566359, 1
396, 3, 2, 109.908162, 3
397, 4, 2, 106.427711, 8
397, 4, 2, 106.427711, 3
398, 3, 2, 109.019745, 3
399, 3, 2, 106.005855, 2
400, 3, 2, 107.769363, 13
400, 3, 2, 107.769363, 3
401, 4, 2, 105.656919, 6
401, 4, 2, 105.656919, 6
402, 3, 2, 105.336637, 6
403, 4, 2, 104.804912, 2
404, 3, 2, 105.814380, 7
404, 3, 2, 105.814380, 5
405, 4, 2, 109.345545, 9
405, 4, 2, 109.345545, 9
406, 3, 2, 106.593411, 11
406, 3, 2, 106.593411, 2
407, 3, 2, 107.683798, 14
408, 4, 2, 107.297848, 17
408, 4, 2, 107.297848, 3
409, 4, 2, 105.902163, 15
410, 4, 2, 105.409347, 1
410, 4, 2, 105.409347, 7
411, 3, 2, 105.103266, 4
411, 3, 2, 105.103266, 11
412, 4, 2, 104.999883, 2
412, 4, 2, 104.999883, 1
413, 4, 2, 108.230056, 19
414, 3, 2, 106.322108, 11
414, 3, 2, 106.322108, 1
415, 4, 2, 105.560081, 14
416, 3, 2, 104.748921, 6
417, 3, 2, 109.561239, 10
417, 3, 2, 109.561239, 3
418, 3, 2, 109.201105, 17
419, 4, 2, 104.639462, 5
419, 4, 2, 104.639462, 5
420, 4, 2, 107.060979, 12
421, 3, 2, 105.076149, 16
422, 4, 2, 106.065878, 2
423, 3, 2, 105.341397, 12
424, 4, 2, 105.974748, 3
425, 3, 2, 107.136145, 17
426, 4, 2, 105.289876, 6
426, 4, 2, 105.289876, 10
427, 4, 2, 106.034626, 2
428, 3, 2, 104.686361, 9
428, 3, 2, 104.686361, 8
429, 4, 2, 108.077458, 4
429, 4, 2, 108.077458, 1
430, 4, 2, 109.838437, 3
431, 4, 2, 108.435830, 2
432, 3, 2, 106.355275, 13
432, 3, 2, 106.355275, 1
433, 3, 2, 106.596185, 14
434, 4, 2, 109.282911, 12
435, 4, 2, 106.122967, 1
435, 4, 2, 106.122967, 8
436, 4, 2, 106.269274, 12
436, 4, 2, 106.269274, 2
437, 3, 2, 106.530710, 1
438, 4, 2, 107.230077, 9
439, 3, 2, 106.287579, 3
440, 4, 2, 106.327308, 5
441, 4, 2, 107.997243, 4
441, 4, 2, 107.997243, 11
442, 3, 2, 109.636409, 6
442, 3, 2, 109.636409, 9
443, 4, 2, 106.592895, 3
443, 4, 2, 106.592895, 11
444, 4, 2, 105.761739, 9
444, 4, 2, 105.761739, 3
445, 3, 2, 109.248811, 10
445, 3, 2, 109.248811, 6
446, 4, 2, 105.368286, 7
446, 4, 2, 105.368286, 6
447, 4, 2, 108.735367, 10
448, 3, 2, 107.921268, 14
449, 4, 2, 106.340010, 7
450, 3, 2, 109.547510, 10
450, 3, 2, 109.547510, 7
451, 4, 2, 107.833018, 7
452, 3, 2, 105.243634, 5
452, 3, 2, 105.243634, 12
453, 4, 2, 108.585601, 9
453, 4, 2, 108.585601, 5
454, 4, 2, 105.343508, 2
455, 4, 2, 109.649243, 10
455, 4, 2, 109.649243, 7
456, 3, 2, 108.892216, 13
456, 3, 2, 108.892216, 6
457, 4, 2, 108.774007, 5
457, 4, 2, 108.774007, 13
458, 3, 2, 105.764087, 1
459, 4, 2, 105.663477, 4
460, 3, 2, 109.551101, 7
461, 4, 2, 104.710673, 9
462, 3, 2, 107.041250, 7
462, 3, 2, 107.041250, 5
463, 4, 2, 106.781051, 1
463, 4, 2, 106.781051, 15
464, 3, 2, 108.519968, 3
465, 3, 2, 107.411799, 8
466, 3, 2, 105.853508, 5
467, 4, 2, 106.092308, 9
468, 3, 2, 109.704408, 10
468, 3, 2, 109.704408, 2
469, 3, 2, 108.975081, 18
469, 3, 2, 108.975081, 1
470, 4, 2, 109.851650, 5
470, 4, 2, 109.851650, 7
471, 3, 2, 106.532118, 11
471, 3, 2, 106.532118, 9
472, 3, 2, 105.890217, 1
473, 4, 2, 108.193612, 13
474, 3, 2, 107.810106, 9
475, 4, 2, 106.935099, 1
476, 4, 2, 104.822965, 13
476, 4, 2, 104.822965, 1
477, 3, 2, 108.091643, 14
477, 3, 2, 108.091643, 1
478, 3, 2, 108.331236, 1
479, 4, 2, 107.997972, 16
480, 3, 2, 109.693112, 15
481, 4, 2, 105.880103, 8
481, 4, 2, 105.880103, 11
482, 3, 2, 106.263021, 1
482, 3, 2, 106.263021, 11
483, 4, 2, 105.367757, 6
483, 4, 2, 105.367757, 7
484, 4, 2, 107.412964, 13
485, 3, 2, 106.066105, 6
485, 3, 2, 106.066105, 1
486, 4, 2, 106.852403, 2
486, 4, 2, 106.852403, 8
487, 3, 2, 107.157626, 18
487, 3, 2, 107.157626, 2
488, 4, 2, 104.698891, 9
489, 3, 2, 106.666501, 15
490, 4, 2, 104.514308, 11
490, 4, 2, 104.514308, 3
491, 3, 2, 108.020781, 1
492, 4, 2, 106.340954, 10
493, 3, 2, 109.085278, 1
494, 3, 2, 106.960931, 11
495, 3, 2, 104.609995, 1
495, 3, 2, 104.609995, 8
496, 4, 2, 105.161757, 7
496, 4, 2, 105.161757, 8
497, 4, 2, 104.655547, 1
498, 3, 2, 107.124959, 8
499, 3, 2, 106.109118, 3
499, 3, 2, 106.109118, 13
500, 4, 2, 107.276737, 5
500, 4, 2, 107.276737, 9
501, 4, 2, 104.632997, 10
502, 3, 2, 109.611125, 7
503, 4, 2, 107.910973, 11
504, 3, 2, 109.584387, 8
504, 3, 2, 109.584387, 1
505, 4, 2, 109.031494, 15
506, 3, 2, 105.075993, 1
507, 3, 2, 108.109476, 8
508, 3, 2, 105.603131, 6
509, 3, 2, 108.515993, 5
510, 3, 2, 107.855216, 3
511, 4, 2, 107.392429, 6
512, 3, 2, 107.881021, 7
513, 4, 2, 109.268718, 10
513, 4, 2, 109.268718, 2
514, 4, 2, 109.803091, 18
514, 4, 2, 109.803091, 2
515, 3, 2, 109.895938, 9
515, 3, 2, 109.895938, 2
516, 4, 2, 108.702295, 14
516, 4, 2, 108.702295, 4
517, 3, 2, 105.076052, 15
518, 4, 2, 105.805050, 6
519, 3, 2, 107.092806, 1
519, 3, 2, 107.092806, 7
520, 4, 2, 107.457960, 5
520, 4, 2, 107.457960, 6
521, 3, 2, 109.435750, 3
521, 3, 2, 109.435750, 10
522, 4, 2, 107.235760, 6
522, 4, 2, 107.235760, 9
523, 3, 2, 105.578207, 4
523, 3, 2, 105.578207, 5
524, 3, 2, 105.274307, 3
525, 4, 2, 105.948890, 1
526, 4, 2, 109.730033, 1
526, 4, 2, 109.730033, 7
527, 3, 2, 108.720037, 5
527, 3, 2, 108.720037, 10
528, 4, 2, 109.066751, 11
528, 4, 2, 109.066751, 3
529, 3, 2, 106.521083, 4
529, 3, 2, 106.521083, 13
530, 3, 2, 106.125641, 2
531, 4, 2, 109.821795, 17
531, 4, 2, 109.821795, 2
532, 3, 2, 107.941753, 13
532, 3, 2, 107.941753, 6
533, 3, 2, 109.067878, 14
533, 3, 2, 109.067878, 1
534, 3, 2, 106.038397, 11
535, 4, 2, 108.396795, 7
536, 4, 2, 105.167130, 5
536, 4, 2, 105.167130, 15
537, 3, 2, 105.408375, 3
538, 3, 2, 108.962000, 3
538, 3, 2, 108.962000, 6
539, 3, 2, 104.885579, 4
540, 4, 2, 109.731926, 16
540, 4, 2, 109.731926, 4
541, 4, 2, 108.506180, 15
542, 3, 2, 108.372555, 12
542, 3, 2, 108.372555, 2
543, 3, 2, 108.033484, 3
