time, BuyerID, SellerID, Price, Quantity
293, 4, 1, 105.166693, 1
295, 4, 1, 108.837456, 7
295, 4, 2, 109.198369, 12
295, 4, 2, 109.198369, 2
297, 4, 1, 107.738539, 2
297, 4, 2, 105.473136, 6
298, 4, 1, 109.753836, 10
298, 4, 1, 109.753836, 2
300, 4, 1, 106.783541, 5
300, 4, 2, 106.786518, 13
300, 4, 2, 106.786518, 5
302, 4, 1, 107.534959, 7
302, 4, 2, 107.023601, 8
302, 4, 2, 107.023601, 9
304, 4, 2, 107.559487, 3
305, 4, 1, 109.172694, 2
305, 4, 2, 107.100151, 6
305, 4, 2, 107.100151, 10
306, 4, 2, 109.521277, 10
306, 4, 2, 109.521277, 10
308, 4, 2, 107.229926, 9
309, 4, 1, 106.166657, 1
309, 4, 1, 106.166657, 10
310, 4, 2, 107.488970, 10
310, 4, 2, 107.488970, 2
312, 4, 1, 107.719781, 18
312, 4, 1, 107.719781, 1
313, 4, 1, 107.296736, 5
313, 4, 2, 105.851180, 4
314, 4, 1, 109.430779, 10
316, 4, 2, 107.223594, 10
317, 4, 1, 105.631253, 8
317, 4, 2, 109.238688, 2
317, 4, 2, 109.238688, 15
318, 4, 2, 109.424929, 3
319, 4, 1, 109.353068, 2
319, 4, 1, 109.353068, 3
320, 4, 1, 109.407338, 4
320, 4, 2, 107.544813, 11
321, 4, 1, 107.430918, 2
321, 4, 1, 107.430918, 16
322, 4, 2, 108.199497, 1
323, 4, 1, 105.851827, 1
323, 4, 2, 109.922376, 2
323, 4, 2, 109.922376, 6
324, 4, 2, 107.233533, 14
324, 4, 2, 107.233533, 6
326, 4, 1, 104.731627, 4
326, 4, 2, 107.033998, 8
327, 4, 1, 108.225955, 2
327, 4, 1, 108.225955, 2
328, 4, 1, 105.583784, 15
328, 4, 2, 105.350788, 3
328, 4, 2, 105.350788, 6
329, 4, 2, 106.179510, 8
330, 4, 1, 104.753882, 3
330, 4, 2, 105.140437, 3
330, 4, 2, 105.140437, 4
332, 4, 1, 109.322108, 16
332, 4, 1, 109.322108, 3
333, 4, 1, 109.502200, 16
333, 4, 2, 104.912735, 1
336, 4, 2, 104.639298, 8
337, 4, 1, 108.141762, 1
337, 4, 2, 108.973411, 9
338, 4, 1, 105.727759, 2
339, 4, 1, 109.138393, 15
339, 4, 2, 106.016929, 5
339, 4, 2, 106.016929, 6
341, 4, 2, 104.577947, 14
341, 4, 2, 104.577947, 5
342, 4, 2, 104.887485, 6
343, 4, 1, 108.427588, 9
343, 4, 1, 108.427588, 2
344, 4, 1, 104.947607, 10
344, 4, 2, 107.575533, 8
346, 4, 2, 104.705100, 9
347, 4, 1, 107.832402, 11
347, 4, 1, 107.832402, 9
348, 4, 1, 107.513882, 8
348, 4, 2, 108.821300, 3
348, 4, 2, 108.821300, 15
350, 4, 2, 109.766516, 5
350, 4, 2, 109.766516, 3
352, 4, 2, 108.760609, 9
353, 4, 1, 105.506188, 8
353, 4, 1, 105.506188, 2
354, 4, 1, 108.323255, 5
354, 4, 2, 105.557098, 13
354, 4, 2, 105.557098, 2
356, 4, 2, 109.427156, 3
357, 4, 1, 106.335649, 15
357, 4, 1, 106.335649, 2
359, 4, 1, 109.224278, 2
359, 4, 2, 108.270365, 10
360, 4, 1, 105.462740, 6
360, 4, 1, 105.462740, 11
361, 4, 1, 108.684335, 9
361, 4, 1, 108.684335, 11
362, 4, 2, 108.230966, 3
363, 4, 1, 109.143212, 6
363, 4, 1, 109.143212, 7
364, 4, 2, 106.128849, 13
366, 4, 1, 105.168692, 7
366, 4, 2, 105.178567, 13
366, 4, 2, 105.178567, 7
368, 4, 1, 107.848815, 13
368, 4, 1, 107.848815, 6
369, 4, 2, 105.472325, 14
369, 4, 2, 105.472325, 3
371, 4, 1, 108.601496, 4
371, 4, 2, 108.879889, 13
371, 4, 2, 108.879889, 1
373, 4, 1, 108.992152, 9
373, 4, 2, 106.671879, 10
373, 4, 2, 106.671879, 9
376, 4, 1, 109.281637, 10
376, 4, 2, 105.851120, 1
376, 4, 2, 105.851120, 3
377, 4, 2, 107.907310, 4
378, 4, 1, 107.948019, 8
378, 4, 2, 107.065716, 5
378, 4, 2, 107.065716, 4
380, 4, 1, 107.075717, 16
380, 4, 1, 107.075717, 4
383, 4, 1, 107.347714, 11
383, 4, 2, 106.524517, 5
383, 4, 2, 106.524517, 9
385, 4, 2, 107.537283, 11
385, 4, 2, 107.537283, 6
386, 4, 2, 104.510505, 14
386, 4, 2, 104.510505, 2
388, 4, 1, 105.094638, 15
388, 4, 2, 104.650910, 3
388, 4, 2, 104.650910, 17
390, 4, 1, 107.228750, 3
390, 4, 1, 107.228750, 1
391, 4, 2, 108.123105, 13
392, 4, 1, 106.444636, 6
392, 4, 1, 106.444636, 3
393, 4, 2, 108.522150, 16
394, 4, 1, 106.375742, 1
394, 4, 1, 106.375742, 15
395, 4, 2, 108.566359, 1
396, 4, 1, 109.948465, 4
396, 4, 1, 109.948465, 12
397, 4, 2, 106.427711, 8
397, 4, 2, 106.427711, 3
399, 4, 1, 106.629122, 17
399, 4, 1, 106.629122, 1
401, 4, 1, 105.477570, 13
401, 4, 2, 105.656919, 6
401, 4, 2, 105.656919, 6
403, 4, 2, 104.804912, 2
404, 4, 1, 109.691704, 12
404, 4, 1, 109.691704, 6
405, 4, 1, 105.960950, 5
405, 4, 2, 109.345545, 9
405, 4, 2, 109.345545, 9
407, 4, 1, 107.745894, 11
407, 4, 1, 107.745894, 3
408, 4, 2, 107.297848, 17
408, 4, 2, 107.297848, 3
409, 4, 2, 105.902163, 15
410, 4, 1, 105.499864, 1
410, 4, 2, 105.409347, 1
410, 4, 2, 105.409347, 7
412, 4, 1, 108.734394, 11
412, 4, 2, 104.999883, 2
412, 4, 2, 104.999883, 1
413, 4, 2, 108.230056, 19
415, 4, 1, 105.419366, 5
415, 4, 2, 105.560081, 14
416, 4, 1, 108.872259, 1
416, 4, 1, 108.872259, 14
418, 4, 1, 107.903084, 6
418, 4, 1, 107.903084, 4
419, 4, 1, 107.061648, 11
419, 4, 2, 104.639462, 5
419, 4, 2, 104.639462, 5
420, 4, 2, 107.060979, 12
421, 4, 1, 106.375618, 3
421, 4, 1, 106.375618, 13
422, 4, 2, 106.065878, 2
423, 4, 1, 109.005105, 5
423, 4, 1, 109.005105, 13
424, 4, 2, 105.974748, 3
425, 4, 1, 108.385260, 4
425, 4, 1, 108.385260, 14
426, 4, 2, 105.289876, 6
426, 4, 2, 105.289876, 10
427, 4, 2, 106.034626, 2
428, 4, 1, 104.653424, 8
428, 4, 1, 104.653424, 12
429, 4, 1, 106.753660, 4
429, 4, 2, 108.077458, 4
429, 4, 2, 108.077458, 1
430, 4, 2, 109.838437, 3
431, 4, 1, 106.636454, 8
431, 4, 2, 108.435830, 2
432, 4, 1, 105.299076, 6
432, 4, 1, 105.299076, 4
433, 4, 1, 106.751636, 16
433, 4, 1, 106.751636, 4
434, 4, 2, 109.282911, 12
435, 4, 1, 109.981730, 3
435, 4, 2, 106.122967, 1
435, 4, 2, 106.122967, 8
436, 4, 2, 106.269274, 12
436, 4, 2, 106.269274, 2
438, 4, 2, 107.230077, 9
439, 4, 1, 106.527211, 9
439, 4, 1, 106.527211, 2
440, 4, 2, 106.327308, 5
441, 4, 1, 105.110213, 9
441, 4, 2, 107.997243, 4
441, 4, 2, 107.997243, 11
443, 4, 1, 109.310552, 6
443, 4, 2, 106.592895, 3
443, 4, 2, 106.592895, 11
444, 4, 2, 105.761739, 9
444, 4, 2, 105.761739, 3
446, 4, 1, 108.697478, 10
446, 4, 2, 105.368286, 7
446, 4, 2, 105.368286, 6
447, 4, 2, 108.735367, 10
448, 4, 1, 107.971704, 4
448, 4, 1, 107.971704, 12
449, 4, 2, 106.340010, 7
450, 4, 1, 106.814505, 1
450, 4, 1, 106.814505, 8
451, 4, 1, 107.152940, 5
451, 4, 2, 107.833018, 7
453, 4, 1, 107.740107, 11
453, 4, 2, 108.585601, 9
453, 4, 2, 108.585601, 5
454, 4, 2, 105.343508, 2
455, 4, 1, 107.507881, 3
455, 4, 2, 109.649243, 10
455, 4, 2, 109.649243, 7
457, 4, 1, 106.459262, 8
457, 4, 2, 108.774007, 5
457, 4, 2, 108.774007, 13
459, 4, 2, 105.663477, 4
460, 4, 1, 106.935150, 3
460, 4, 1, 106.935150, 3
461, 4, 2, 104.710673, 9
462, 4, 1, 107.732952, 8
462, 4, 1, 107.732952, 6
463, 4, 1, 106.667926, 13
463, 4, 2, 106.781051, 1
463, 4, 2, 106.781051, 15
465, 4, 1, 106.673952, 5
467, 4, 2, 106.092308, 9
468, 4, 1, 108.324241, 11
468, 4, 1, 108.324241, 7
469, 4, 1, 105.779407, 13
470, 4, 1, 105.017471, 15
470, 4, 2, 109.851650, 5
470, 4, 2, 109.851650, 7
472, 4, 1, 105.009849, 13
472, 4, 1, 105.009849, 6
473, 4, 2, 108.193612, 13
474, 4, 1, 108.333243, 1
475, 4, 2, 106.935099, 1
476, 4, 1, 107.048282, 6
476, 4, 2, 104.822965, 13
476, 4, 2, 104.822965, 1
478, 4, 1, 108.445470, 19
478, 4, 1, 108.445470, 1
479, 4, 2, 107.997972, 16
480, 4, 1, 108.475265, 3
480, 4, 1, 108.475265, 12
481, 4, 2, 105.880103, 8
481, 4, 2, 105.880103, 11
483, 4, 1, 107.693929, 3
483, 4, 2, 105.367757, 6
483, 4, 2, 105.367757, 7
484, 4, 2, 107.412964, 13
486, 4, 1, 104.997019, 18
486, 4, 2, 106.852403, 2
486, 4, 2, 106.852403, 8
488, 4, 1, 104.713298, 1
488, 4, 2, 104.698891, 9
489, 4, 1, 107.116133, 2
489, 4, 1, 107.116133, 9
490, 4, 2, 104.514308, 11
490, 4, 2, 104.514308, 3
492, 4, 2, 106.340954, 10
493, 4, 1, 107.596779, 7
493, 4, 1, 107.596779, 6
496, 4, 1, 109.052649, 7
496, 4, 2, 105.161757, 7
496, 4, 2, 105.161757, 8
497, 4, 2, 104.655547, 1
498, 4, 1, 107.651938, 11
498, 4, 1, 107.651938, 7
500, 4, 1, 106.081235, 8
500, 4, 2, 107.276737, 5
500, 4, 2, 107.276737, 9
501, 4, 2, 104.632997, 10
502, 4, 1, 105.366442, 1
502, 4, 1, 105.366442, 4
503, 4, 2, 107.910973, 11
504, 4, 1, 106.905918, 5
505, 4, 1, 106.967052, 2
505, 4, 2, 109.031494, 15
506, 4, 1, 106.761611, 3
506, 4, 1, 106.761611, 7
509, 4, 1, 105.002917, 13
509, 4, 1, 105.002917, 6
511, 4, 2, 107.392429, 6
512, 4, 1, 107.657786, 8
512, 4, 1, 107.657786, 10
513, 4, 2, 109.268718, 10
513, 4, 2, 109.268718, 2
514, 4, 2, 109.803091, 18
514, 4, 2, 109.803091, 2
516, 4, 1, 106.071202, 4
516, 4, 2, 108.702295, 14
516, 4, 2, 108.702295, 4
518, 4, 2, 105.805050, 6
519, 4, 1, 109.367947, 10
519, 4, 1, 109.367947, 3
520, 4, 1, 109.562394, 12
520, 4, 2, 107.457960, 5
520, 4, 2, 107.457960, 6
522, 4, 1, 107.384721, 8
522, 4, 2, 107.235760, 6
522, 4, 2, 107.235760, 9
524, 4, 1, 108.699313, 11
524, 4, 1, 108.699313, 6
525, 4, 2, 105.948890, 1
526, 4, 1, 105.855681, 12
526, 4, 2, 109.730033, 1
526, 4, 2, 109.730033, 7
528, 4, 1, 104.552543, 2
528, 4, 2, 109.066751, 11
528, 4, 2, 109.066751, 3
530, 4, 1, 109.549421, 17
530, 4, 1, 109.549421, 3
531, 4, 2, 109.821795, 17
531, 4, 2, 109.821795, 2
533, 4, 1, 106.335475, 18
533, 4, 1, 106.335475, 1
534, 4, 1, 105.536911, 19
535, 4, 2, 108.396795, 7
536, 4, 1, 108.439292, 8
536, 4, 2, 105.167130, 5
536, 4, 2, 105.167130, 15
539, 4, 1, 105.227952, 5
539, 4, 1, 105.227952, 4
540, 4, 2, 109.731926, 16
540, 4, 2, 109.731926, 4
541, 4, 2, 108.506180, 15
542, 4, 1, 105.124929, 1
542, 4, 1, 105.124929, 9
543, 4, 1, 106.213567, 11
544, 4, 2, 104.589134, 3
545, 4, 1, 107.059328, 7
545, 4, 2, 105.811660, 6
546, 4, 1, 104.516367, 4
547, 4, 2, 109.470121, 4
548, 4, 1, 109.605462, 3
548, 4, 2, 104.768596, 7
549, 4, 1, 104.634963, 1
549, 4, 2, 105.617189, 5
549, 4, 2, 105.617189, 8
550, 4, 2, 107.022333, 12
550, 4, 2, 107.022333, 4
552, 4, 2, 109.270584, 1
553, 4, 1, 105.474949, 15
553, 4, 1, 105.474949, 1
554, 4, 1, 106.993643, 17
554, 4, 2, 106.226822, 2
554, 4, 2, 106.226822, 12
556, 4, 1, 108.946057, 6
556, 4, 2, 105.263251, 2
556, 4, 2, 105.263251, 11
557, 4, 2, 104.831694, 9
559, 4, 1, 106.024554, 5
559, 4, 2, 105.023661, 2
560, 4, 1, 108.901423, 13
560, 4, 1, 108.901423, 5
562, 4, 1, 105.691749, 8
