time, BuyerID, SellerID, Price, Quantity
40, 3, 2, 108.838549, 7
41, 3, 1, 106.843624, 4
41, 3, 1, 106.843624, 11
42, 3, 1, 106.995975, 9
42, 3, 1, 106.995975, 10
43, 3, 1, 107.585390, 8
43, 3, 2, 106.034354, 2
43, 3, 2, 106.034354, 6
45, 3, 1, 108.217349, 4
45, 3, 2, 106.186620, 10
45, 3, 2, 106.186620, 8
47, 3, 1, 107.108840, 12
47, 3, 1, 107.108840, 4
48, 3, 2, 106.473630, 1
49, 3, 1, 107.093141, 12
49, 3, 2, 108.805230, 3
49, 3, 2, 108.805230, 3
51, 3, 1, 104.826514, 1
51, 3, 2, 105.287759, 6
52, 3, 1, 109.102870, 7
52, 3, 2, 109.699546, 3
52, 3, 2, 109.699546, 6
53, 3, 2, 108.733681, 3
54, 3, 1, 106.456097, 1
54, 3, 2, 106.232235, 10
54, 3, 2, 106.232235, 8
56, 3, 2, 106.090045, 12
56, 3, 2, 106.090045, 6
57, 3, 2, 105.110414, 14
57, 3, 2, 105.110414, 5
59, 3, 2, 105.981829, 15
59, 3, 2, 105.981829, 1
60, 3, 2, 109.739918, 2
61, 3, 1, 108.770233, 5
61, 3, 2, 109.784298, 10
62, 3, 1, 107.293307, 2
62, 3, 1, 107.293307, 5
64, 3, 1, 106.030641, 10
64, 3, 2, 108.056923, 5
64, 3, 2, 108.056923, 6
65, 3, 2, 109.968765, 13
66, 3, 1, 107.811984, 1
66, 3, 1, 107.811984, 13
67, 3, 1, 108.555953, 3
67, 3, 2, 108.520087, 4
67, 3, 2, 108.520087, 10
69, 3, 1, 107.797944, 5
69, 3, 2, 104.612740, 5
69, 3, 2, 104.612740, 3
71, 3, 2, 106.502322, 3
72, 3, 1, 104.828620, 6
72, 3, 2, 108.587008, 3
73, 3, 1, 109.565779, 5
73, 3, 1, 109.565779, 13
74, 3, 1, 108.041402, 1
74, 3, 2, 105.222266, 5
75, 3, 1, 105.938740, 1
75, 3, 1, 105.938740, 9
76, 3, 1, 105.745063, 3
76, 3, 2, 107.329731, 4
77, 3, 1, 109.511064, 4
77, 3, 1, 109.511064, 11
78, 3, 2, 108.395711, 9
80, 3, 1, 109.561201, 10
80, 3, 2, 106.341771, 8
81, 3, 1, 104.677684, 2
81, 3, 1, 104.677684, 8
82, 3, 1, 106.108851, 12
82, 3, 1, 106.108851, 6
83, 3, 1, 109.127929, 2
83, 3, 2, 106.307458, 12
84, 3, 2, 104.702357, 14
85, 3, 1, 107.518954, 5
85, 3, 2, 106.519610, 1
85, 3, 2, 106.519610, 15
87, 3, 1, 108.178038, 5
87, 3, 1, 108.178038, 3
88, 3, 1, 108.388432, 14
88, 3, 2, 106.470575, 3
88, 3, 2, 106.470575, 8
90, 3, 2, 106.991338, 8
91, 3, 1, 105.636685, 4
91, 3, 1, 105.636685, 16
92, 3, 1, 108.257366, 4
92, 3, 1, 108.257366, 5
93, 3, 2, 107.265847, 3
94, 3, 1, 109.527088, 4
94, 3, 2, 109.754956, 5
95, 3, 1, 108.966377, 3
95, 3, 1, 108.966377, 7
96, 3, 2, 105.146782, 4
97, 3, 1, 109.039388, 9
97, 3, 1, 109.039388, 6
99, 3, 1, 109.562647, 14
99, 3, 1, 109.562647, 6
100, 3, 2, 106.795774, 14
100, 3, 2, 106.795774, 2
102, 3, 1, 107.656277, 14
102, 3, 2, 105.799000, 4
102, 3, 2, 105.799000, 16
104, 3, 1, 109.663755, 4
104, 3, 1, 109.663755, 8
105, 3, 1, 107.136629, 12
105, 3, 1, 107.136629, 3
106, 3, 1, 106.274004, 7
106, 3, 2, 108.867702, 10
106, 3, 2, 108.867702, 9
107, 3, 2, 108.562231, 6
108, 3, 1, 108.288258, 5
108, 3, 1, 108.288258, 7
110, 3, 1, 109.385039, 13
110, 3, 1, 109.385039, 2
111, 3, 1, 108.759791, 9
111, 3, 2, 108.777500, 3
112, 3, 1, 104.779144, 6
112, 3, 1, 104.779144, 1
113, 3, 1, 106.519598, 5
113, 3, 2, 109.421715, 4
114, 3, 1, 109.507629, 10
114, 3, 1, 109.507629, 7
115, 3, 1, 109.574889, 13
115, 3, 1, 109.574889, 2
117, 3, 2, 105.524601, 11
118, 3, 1, 107.680100, 7
118, 3, 1, 107.680100, 8
119, 3, 1, 106.251402, 12
121, 3, 1, 108.171013, 19
121, 3, 2, 109.267047, 1
121, 3, 2, 109.267047, 14
122, 3, 2, 104.873674, 6
122, 3, 2, 104.873674, 5
123, 3, 2, 107.636724, 15
125, 3, 1, 107.109054, 7
125, 3, 2, 107.026457, 13
125, 3, 2, 107.026457, 1
126, 3, 2, 108.291803, 19
126, 3, 2, 108.291803, 1
128, 3, 1, 105.846187, 13
128, 3, 2, 106.110069, 3
129, 3, 1, 104.660246, 3
129, 3, 1, 104.660246, 8
131, 3, 1, 105.460042, 12
131, 3, 1, 105.460042, 4
132, 3, 2, 106.598833, 2
133, 3, 1, 106.533742, 14
133, 3, 1, 106.533742, 4
134, 3, 1, 104.599008, 4
134, 3, 2, 107.705208, 12
134, 3, 2, 107.705208, 7
136, 3, 1, 108.452811, 11
136, 3, 2, 106.832943, 2
136, 3, 2, 106.832943, 17
137, 3, 2, 104.563358, 3
137, 3, 2, 104.563358, 7
139, 3, 1, 105.642168, 1
139, 3, 2, 109.859380, 12
139, 3, 2, 109.859380, 1
141, 3, 1, 106.790297, 2
141, 3, 2, 106.234958, 4
142, 3, 1, 106.462727, 13
142, 3, 1, 106.462727, 3
143, 3, 1, 105.403256, 16
143, 3, 2, 109.690278, 1
143, 3, 2, 109.690278, 17
145, 3, 2, 106.462349, 3
145, 3, 2, 106.462349, 4
147, 3, 1, 108.546796, 8
147, 3, 2, 105.781178, 8
147, 3, 2, 105.781178, 5
149, 3, 1, 107.128951, 15
149, 3, 1, 107.128951, 5
150, 3, 1, 105.036102, 10
150, 3, 2, 104.903205, 5
150, 3, 2, 104.903205, 4
151, 3, 2, 105.676695, 10
152, 3, 1, 106.936859, 2
152, 3, 2, 109.141549, 4
152, 3, 2, 109.141549, 1
154, 3, 1, 105.527974, 10
154, 3, 2, 109.420881, 9
154, 3, 2, 109.420881, 2
156, 3, 1, 106.273682, 11
156, 3, 2, 107.874841, 7
157, 3, 2, 106.594817, 12
158, 3, 1, 109.310915, 6
158, 3, 2, 104.762611, 2
158, 3, 2, 104.762611, 12
159, 3, 2, 107.608577, 8
159, 3, 2, 107.608577, 6
161, 3, 2, 108.923884, 2
162, 3, 1, 109.513012, 9
162, 3, 2, 109.455661, 3
162, 3, 2, 109.455661, 14
163, 3, 2, 105.591862, 6
163, 3, 2, 105.591862, 11
164, 3, 2, 107.878787, 9
164, 3, 2, 107.878787, 6
166, 3, 1, 106.904385, 3
166, 3, 2, 107.765356, 4
167, 3, 1, 106.863112, 7
167, 3, 1, 106.863112, 5
168, 3, 1, 106.760964, 5
168, 3, 2, 104.782109, 10
168, 3, 2, 104.782109, 3
170, 3, 1, 108.339588, 4
170, 3, 2, 104.813369, 2
171, 3, 1, 108.718235, 4
171, 3, 2, 105.722944, 7
171, 3, 2, 105.722944, 11
172, 3, 2, 107.858190, 2
173, 3, 1, 109.430050, 7
173, 3, 1, 109.430050, 10
174, 3, 2, 107.524695, 7
175, 3, 1, 105.114314, 3
175, 3, 1, 105.114314, 2
176, 3, 2, 106.722064, 11
177, 3, 1, 107.508906, 3
177, 3, 2, 109.562383, 4
177, 3, 2, 109.562383, 12
179, 3, 2, 108.148178, 8
179, 3, 2, 108.148178, 6
181, 3, 1, 105.694584, 14
181, 3, 1, 105.694584, 2
182, 3, 1, 107.765068, 14
182, 3, 2, 109.197755, 4
182, 3, 2, 109.197755, 9
184, 3, 2, 107.133287, 11
184, 3, 2, 107.133287, 9
186, 3, 1, 108.842436, 1
186, 3, 2, 108.159350, 10
186, 3, 2, 108.159350, 8
188, 3, 1, 109.968703, 7
188, 3, 2, 109.665525, 5
188, 3, 2, 109.665525, 11
189, 3, 2, 109.210589, 9
189, 3, 2, 109.210589, 9
191, 3, 1, 105.765472, 11
192, 3, 1, 108.532682, 17
192, 3, 2, 106.986430, 3
192, 3, 2, 106.986430, 14
194, 3, 2, 106.782778, 6
194, 3, 2, 106.782778, 12
195, 3, 2, 106.074738, 8
195, 3, 2, 106.074738, 2
197, 3, 1, 105.785484, 3
197, 3, 2, 108.871856, 2
198, 3, 1, 106.668901, 13
198, 3, 1, 106.668901, 4
199, 3, 2, 107.550890, 14
200, 3, 1, 109.546232, 2
200, 3, 1, 109.546232, 4
201, 3, 1, 107.342401, 15
201, 3, 2, 106.172150, 1
201, 3, 2, 106.172150, 13
203, 3, 1, 109.627193, 2
203, 3, 2, 108.181051, 5
203, 3, 2, 108.181051, 11
204, 3, 2, 108.764722, 9
204, 3, 2, 108.764722, 10
206, 3, 1, 106.914796, 10
206, 3, 1, 106.914796, 2
207, 3, 2, 106.360071, 2
208, 3, 1, 109.946013, 11
208, 3, 2, 108.598241, 5
208, 3, 2, 108.598241, 12
210, 3, 1, 106.833210, 8
210, 3, 1, 106.833210, 5
211, 3, 1, 104.989452, 15
211, 3, 1, 104.989452, 2
212, 3, 1, 109.863305, 4
212, 3, 2, 109.142662, 4
213, 3, 1, 108.704799, 10
213, 3, 1, 108.704799, 5
214, 3, 2, 106.434673, 15
214, 3, 2, 106.434673, 2
216, 3, 1, 107.154261, 18
218, 3, 1, 108.445480, 7
218, 3, 2, 106.668805, 13
218, 3, 2, 106.668805, 3
220, 3, 1, 107.104266, 8
220, 3, 2, 105.902560, 9
220, 3, 2, 105.902560, 7
222, 3, 2, 106.390593, 13
222, 3, 2, 106.390593, 7
224, 3, 1, 107.434222, 13
224, 3, 1, 107.434222, 2
225, 3, 2, 106.389143, 13
226, 3, 1, 109.154006, 5
226, 3, 1, 109.154006, 9
227, 3, 2, 108.450250, 4
228, 3, 1, 109.318335, 6
228, 3, 2, 105.188482, 1
228, 3, 2, 105.188482, 3
229, 3, 2, 104.606127, 15
230, 3, 1, 104.653718, 2
230, 3, 1, 104.653718, 1
231, 3, 2, 107.608017, 18
232, 3, 1, 107.054682, 1
232, 3, 1, 107.054682, 5
233, 3, 1, 109.931480, 15
233, 3, 1, 109.931480, 4
234, 3, 2, 107.414327, 16
234, 3, 2, 107.414327, 1
237, 3, 1, 106.677031, 6
237, 3, 2, 107.571067, 7
238, 3, 1, 108.237674, 6
238, 3, 1, 108.237674, 4
240, 3, 1, 109.109751, 16
240, 3, 1, 109.109751, 2
241, 3, 2, 105.569692, 11
242, 3, 1, 108.339086, 7
242, 3, 1, 108.339086, 8
243, 3, 2, 106.577919, 12
243, 3, 2, 106.577919, 7
245, 3, 1, 105.080748, 13
245, 3, 1, 105.080748, 2
246, 3, 2, 104.685215, 18
246, 3, 2, 104.685215, 2
247, 3, 2, 109.417604, 16
248, 3, 1, 104.855427, 2
248, 3, 1, 104.855427, 16
249, 3, 1, 104.690717, 4
249, 3, 1, 104.690717, 13
250, 3, 1, 109.555715, 7
250, 3, 1, 109.555715, 2
251, 3, 2, 109.452124, 8
252, 3, 1, 104.562031, 10
252, 3, 1, 104.562031, 8
254, 3, 2, 108.374298, 11
255, 3, 1, 107.757944, 1
255, 3, 1, 107.757944, 6
256, 3, 1, 105.251426, 2
256, 3, 2, 107.941783, 2
257, 3, 1, 105.919349, 10
257, 3, 1, 105.919349, 6
258, 3, 2, 106.970509, 9
259, 3, 1, 107.672264, 1
259, 3, 2, 106.889333, 4
259, 3, 2, 106.889333, 1
260, 3, 2, 106.267128, 13
261, 3, 1, 106.869073, 3
261, 3, 2, 108.670451, 3
261, 3, 2, 108.670451, 3
263, 3, 1, 109.485678, 7
263, 3, 2, 105.500703, 1
264, 3, 1, 106.690298, 9
264, 3, 1, 106.690298, 7
265, 3, 1, 105.629432, 4
265, 3, 2, 105.267262, 9
266, 3, 2, 106.470922, 3
267, 3, 1, 107.181645, 6
267, 3, 2, 105.715563, 3
268, 3, 1, 107.879915, 8
269, 3, 2, 106.022570, 14
270, 3, 1, 108.947842, 6
270, 3, 1, 108.947842, 13
271, 3, 2, 107.731637, 7
271, 3, 2, 107.731637, 11
273, 3, 1, 105.244261, 9
273, 3, 1, 105.244261, 5
274, 3, 1, 105.516876, 11
274, 3, 2, 107.255650, 4
274, 3, 2, 107.255650, 7
276, 3, 1, 108.214962, 5
276, 3, 2, 106.159423, 3
277, 3, 1, 108.668609, 5
277, 3, 1, 108.668609, 15
278, 3, 2, 107.672644, 2
279, 3, 1, 104.860525, 3
279, 3, 1, 104.860525, 17
280, 3, 1, 104.871339, 3
280, 3, 1, 104.871339, 17
281, 3, 1, 106.783718, 3
281, 3, 1, 106.783718, 3
282, 3, 2, 108.323120, 11
283, 3, 1, 109.605725, 3
283, 3, 2, 109.973344, 3
283, 3, 2, 109.973344, 12
284, 3, 2, 108.445656, 5
285, 3, 1, 106.600305, 3
285, 3, 1, 106.600305, 14
286, 3, 2, 106.235086, 6
286, 3, 2, 106.235086, 1
288, 3, 1, 107.259175, 10
288, 3, 2, 104.534877, 9
288, 3, 2, 104.534877, 9
290, 3, 1, 106.005612, 11
290, 3, 1, 106.005612, 7
291, 3, 2, 108.609629, 2
292, 3, 1, 104.896435, 11
292, 3, 1, 104.896435, 1
293, 3, 2, 106.687854, 2
294, 3, 1, 106.700202, 8
294, 3, 2, 106.797786, 9
294, 3, 2, 106.797786, 7
296, 3, 1, 107.034564, 8
296, 3, 2, 107.340644, 5
296, 3, 2, 107.340644, 2
298, 3, 2, 105.781715, 3
299, 3, 1, 108.347227, 6
299, 3, 2, 109.515790, 9
299, 3, 2, 109.515790, 10
301, 3, 1, 107.845750, 7
301, 3, 2, 109.756341, 3
301, 3, 2, 109.756341, 3
303, 3, 1, 107.982816, 2
303, 3, 2, 108.374787, 9
304, 3, 1, 108.007974, 6
304, 3, 1, 108.007974, 13
306, 3, 1, 105.001837, 7
306, 3, 1, 105.001837, 7
307, 3, 1, 107.068100, 6
307, 3, 2, 107.300455, 3
308, 3, 1, 109.408639, 4
308, 3, 1, 109.408639, 10
309, 3, 2, 108.031288, 1
310, 3, 1, 109.651211, 9
310, 3, 1, 109.651211, 2
311, 3, 1, 109.419566, 16
311, 3, 2, 105.019792, 2
311, 3, 2, 105.019792, 15
312, 3, 2, 107.187255, 5
312, 3, 2, 107.187255, 3
314, 3, 2, 106.341290, 1
315, 3, 1, 109.571804, 7
315, 3, 2, 104.655004, 3
316, 3, 1, 107.470955, 6
316, 3, 1, 107.470955, 9
318, 3, 1, 105.719373, 11
318, 3, 1, 105.719373, 6
319, 3, 2, 106.584033, 14
319, 3, 2, 106.584033, 5
321, 3, 2, 104.853682, 12
322, 3, 1, 105.967878, 3
322, 3, 1, 105.967878, 2
324, 3, 1, 106.440505, 18
324, 3, 1, 106.440505, 2
325, 3, 1, 106.853431, 12
325, 3, 2, 106.763212, 6
325, 3, 2, 106.763212, 13
327, 3, 2, 107.023684, 7
327, 3, 2, 107.023684, 10
329, 3, 1, 107.474341, 10
329, 3, 1, 107.474341, 10
331, 3, 1, 108.828093, 8
331, 3, 2, 106.252482, 2
331, 3, 2, 106.252482, 8
332, 3, 2, 106.729522, 12
332, 3, 2, 106.729522, 3
334, 3, 1, 105.660062, 7
334, 3, 2, 107.855463, 1
335, 3, 1, 106.796522, 1
335, 3, 2, 107.000697, 2
336, 3, 1, 108.242301, 6
336, 3, 1, 108.242301, 5
338, 3, 2, 109.208831, 15
338, 3, 2, 109.208831, 2
340, 3, 1, 107.788506, 6
340, 3, 2, 109.770953, 11
341, 3, 1, 108.256235, 1
341, 3, 1, 108.256235, 18
342, 3, 1, 109.621686, 2
342, 3, 1, 109.621686, 15
343, 3, 2, 106.648508, 5
345, 3, 1, 108.006977, 3
345, 3, 2, 106.578578, 8
346, 3, 1, 106.531412, 9
346, 3, 1, 106.531412, 3
347, 3, 2, 108.593023, 17
347, 3, 2, 108.593023, 1
349, 3, 1, 107.683074, 1
349, 3, 2, 104.880156, 15
350, 3, 1, 108.013251, 3
350, 3, 1, 108.013251, 3
351, 3, 1, 109.029451, 11
351, 3, 2, 107.098767, 4
352, 3, 1, 105.236028, 2
352, 3, 1, 105.236028, 16
353, 3, 2, 108.207304, 4
353, 3, 2, 108.207304, 3
355, 3, 1, 105.087528, 13
355, 3, 2, 105.120815, 1
356, 3, 1, 109.329969, 3
356, 3, 1, 109.329969, 3
357, 3, 2, 107.250085, 7
358, 3, 1, 106.764881, 6
358, 3, 2, 105.893785, 4
358, 3, 2, 105.893785, 13
360, 3, 2, 104.573128, 7
360, 3, 2, 104.573128, 3
361, 3, 2, 108.428368, 5
362, 3, 1, 108.416170, 12
362, 3, 1, 108.416170, 2
363, 3, 2, 105.466586, 17
364, 3, 1, 109.449194, 1
364, 3, 1, 109.449194, 5
365, 3, 1, 107.087659, 8
365, 3, 2, 109.234655, 7
365, 3, 2, 109.234655, 3
367, 3, 1, 107.631062, 14
367, 3, 2, 104.519499, 3
367, 3, 2, 104.519499, 5
368, 3, 2, 108.981877, 9
369, 3, 1, 107.103790, 6
369, 3, 1, 107.103790, 3
370, 3, 1, 109.985272, 8
370, 3, 2, 107.566878, 9
372, 3, 1, 106.237390, 15
372, 3, 2, 109.628898, 5
372, 3, 2, 109.628898, 3
374, 3, 1, 108.251334, 3
374, 3, 2, 104.506649, 5
375, 3, 1, 106.540706, 1
375, 3, 2, 108.163514, 8
375, 3, 2, 108.163514, 11
377, 3, 1, 107.778497, 9
379, 3, 1, 105.612580, 17
379, 3, 2, 105.898442, 3
380, 3, 2, 104.855253, 3
381, 3, 1, 107.623109, 7
381, 3, 2, 109.938876, 3
382, 3, 1, 106.215199, 6
382, 3, 2, 104.541988, 1
382, 3, 2, 104.541988, 2
384, 3, 1, 106.221373, 7
384, 3, 2, 107.061615, 6
385, 3, 1, 106.606335, 5
385, 3, 1, 106.606335, 4
386, 3, 1, 106.712775, 16
387, 3, 1, 106.754824, 11
387, 3, 2, 108.693920, 9
387, 3, 2, 108.693920, 2
389, 3, 1, 107.015593, 10
389, 3, 2, 105.369940, 8
389, 3, 2, 105.369940, 12
390, 3, 2, 109.820722, 7
391, 3, 1, 107.447663, 1
391, 3, 1, 107.447663, 12
392, 3, 2, 107.326695, 6
393, 3, 1, 105.269504, 2
393, 3, 1, 105.269504, 6
394, 3, 2, 106.593795, 4
395, 3, 1, 105.516711, 10
395, 3, 1, 105.516711, 3
396, 3, 2, 109.908162, 3
397, 3, 1, 108.099816, 14
397, 3, 1, 108.099816, 5
398, 3, 1, 105.657497, 12
398, 3, 2, 109.019745, 3
399, 3, 2, 106.005855, 2
400, 3, 1, 108.574001, 5
400, 3, 2, 107.769363, 13
400, 3, 2, 107.769363, 3
402, 3, 1, 109.759523, 5
402, 3, 2, 105.336637, 6
403, 3, 1, 106.251902, 6
403, 3, 1, 106.251902, 13
404, 3, 2, 105.814380, 7
404, 3, 2, 105.814380, 5
406, 3, 1, 107.327530, 4
406, 3, 2, 106.593411, 11
406, 3, 2, 106.593411, 2
407, 3, 2, 107.683798, 14
408, 3, 1, 108.396422, 4
408, 3, 1, 108.396422, 14
409, 3, 1, 107.032025, 6
409, 3, 1, 107.032025, 10
411, 3, 1, 109.256222, 6
411, 3, 2, 105.103266, 4
411, 3, 2, 105.103266, 11
413, 3, 1, 105.793442, 9
413, 3, 1, 105.793442, 1
414, 3, 1, 107.093980, 8
414, 3, 2, 106.322108, 11
414, 3, 2, 106.322108, 1
416, 3, 2, 104.748921, 6
417, 3, 1, 108.247617, 3
417, 3, 2, 109.561239, 10
417, 3, 2, 109.561239, 3
418, 3, 2, 109.201105, 17
420, 3, 1, 109.653034, 20
421, 3, 2, 105.076149, 16
422, 3, 1, 104.839763, 4
422, 3, 1, 104.839763, 6
423, 3, 2, 105.341397, 12
424, 3, 1, 107.969314, 2
424, 3, 1, 107.969314, 1
425, 3, 2, 107.136145, 17
426, 3, 1, 107.274142, 2
426, 3, 1, 107.274142, 12
427, 3, 1, 105.799993, 8
427, 3, 1, 105.799993, 11
428, 3, 2, 104.686361, 9
428, 3, 2, 104.686361, 8
430, 3, 1, 105.532458, 12
430, 3, 1, 105.532458, 7
432, 3, 2, 106.355275, 13
432, 3, 2, 106.355275, 1
433, 3, 2, 106.596185, 14
434, 3, 1, 105.995820, 5
434, 3, 1, 105.995820, 9
436, 3, 1, 107.053528, 11
436, 3, 1, 107.053528, 3
437, 3, 1, 109.128688, 12
437, 3, 2, 106.530710, 1
438, 3, 1, 105.560774, 4
439, 3, 2, 106.287579, 3
440, 3, 1, 104.674456, 17
440, 3, 1, 104.674456, 1
442, 3, 1, 109.103763, 13
442, 3, 2, 109.636409, 6
442, 3, 2, 109.636409, 9
444, 3, 1, 106.027541, 11
444, 3, 1, 106.027541, 6
445, 3, 1, 107.625310, 4
445, 3, 2, 109.248811, 10
445, 3, 2, 109.248811, 6
447, 3, 1, 109.192258, 14
447, 3, 1, 109.192258, 2
448, 3, 2, 107.921268, 14
449, 3, 1, 105.843039, 4
449, 3, 1, 105.843039, 10
450, 3, 2, 109.547510, 10
450, 3, 2, 109.547510, 7
452, 3, 1, 108.835995, 8
452, 3, 2, 105.243634, 5
452, 3, 2, 105.243634, 12
454, 3, 1, 105.729116, 8
454, 3, 1, 105.729116, 4
456, 3, 1, 105.862455, 3
456, 3, 2, 108.892216, 13
456, 3, 2, 108.892216, 6
458, 3, 1, 109.440272, 4
458, 3, 2, 105.764087, 1
459, 3, 1, 108.014538, 9
459, 3, 1, 108.014538, 10
460, 3, 2, 109.551101, 7
461, 3, 1, 104.887710, 3
461, 3, 1, 104.887710, 13
462, 3, 2, 107.041250, 7
462, 3, 2, 107.041250, 5
464, 3, 1, 106.698523, 12
464, 3, 2, 108.519968, 3
465, 3, 2, 107.411799, 8
466, 3, 1, 108.318297, 5
466, 3, 2, 105.853508, 5
467, 3, 1, 106.797904, 2
467, 3, 1, 106.797904, 10
468, 3, 2, 109.704408, 10
468, 3, 2, 109.704408, 2
469, 3, 2, 108.975081, 18
469, 3, 2, 108.975081, 1
471, 3, 1, 108.845352, 8
471, 3, 2, 106.532118, 11
471, 3, 2, 106.532118, 9
472, 3, 2, 105.890217, 1
473, 3, 1, 104.549585, 10
474, 3, 2, 107.810106, 9
475, 3, 1, 106.208080, 11
475, 3, 1, 106.208080, 2
477, 3, 1, 106.974809, 4
477, 3, 2, 108.091643, 14
477, 3, 2, 108.091643, 1
478, 3, 2, 108.331236, 1
479, 3, 1, 109.587797, 18
479, 3, 1, 109.587797, 2
480, 3, 2, 109.693112, 15
481, 3, 1, 108.199835, 3
481, 3, 1, 108.199835, 15
482, 3, 1, 107.384822, 4
482, 3, 2, 106.263021, 1
482, 3, 2, 106.263021, 11
484, 3, 1, 105.191081, 9
485, 3, 1, 106.524155, 14
485, 3, 2, 106.066105, 6
485, 3, 2, 106.066105, 1
487, 3, 1, 104.706032, 1
487, 3, 2, 107.157626, 18
487, 3, 2, 107.157626, 2
489, 3, 2, 106.666501, 15
490, 3, 1, 107.766771, 3
490, 3, 1, 107.766771, 11
491, 3, 1, 104.734842, 2
491, 3, 2, 108.020781, 1
492, 3, 1, 109.348151, 6
493, 3, 2, 109.085278, 1
494, 3, 1, 105.050370, 6
494, 3, 2, 106.960931, 11
495, 3, 1, 104.600281, 1
495, 3, 2, 104.609995, 1
495, 3, 2, 104.609995, 8
497, 3, 1, 106.690797, 12
497, 3, 1, 106.690797, 4
498, 3, 2, 107.124959, 8
499, 3, 1, 106.144386, 5
499, 3, 2, 106.109118, 3
499, 3, 2, 106.109118, 13
501, 3, 1, 105.612893, 7
501, 3, 1, 105.612893, 12
502, 3, 2, 109.611125, 7
503, 3, 1, 108.222605, 1
503, 3, 1, 108.222605, 12
504, 3, 2, 109.584387, 8
504, 3, 2, 109.584387, 1
506, 3, 2, 105.075993, 1
507, 3, 1, 106.751193, 1
507, 3, 2, 108.109476, 8
508, 3, 1, 105.354592, 3
508, 3, 2, 105.603131, 6
509, 3, 2, 108.515993, 5
510, 3, 1, 108.282606, 7
510, 3, 2, 107.855216, 3
511, 3, 1, 105.876717, 5
511, 3, 1, 105.876717, 10
512, 3, 2, 107.881021, 7
513, 3, 1, 107.219181, 3
513, 3, 1, 107.219181, 14
514, 3, 1, 109.398478, 6
514, 3, 1, 109.398478, 7
515, 3, 1, 106.086455, 4
515, 3, 2, 109.895938, 9
515, 3, 2, 109.895938, 2
517, 3, 1, 107.022275, 2
517, 3, 2, 105.076052, 15
518, 3, 1, 107.602771, 1
518, 3, 1, 107.602771, 19
519, 3, 2, 107.092806, 1
519, 3, 2, 107.092806, 7
521, 3, 1, 106.153802, 10
521, 3, 2, 109.435750, 3
521, 3, 2, 109.435750, 10
523, 3, 1, 106.813515, 6
523, 3, 2, 105.578207, 4
523, 3, 2, 105.578207, 5
524, 3, 2, 105.274307, 3
525, 3, 1, 108.260283, 12
525, 3, 1, 108.260283, 1
527, 3, 1, 107.605199, 14
527, 3, 2, 108.720037, 5
527, 3, 2, 108.720037, 10
529, 3, 1, 109.679021, 6
529, 3, 2, 106.521083, 4
529, 3, 2, 106.521083, 13
530, 3, 2, 106.125641, 2
531, 3, 1, 105.959552, 5
531, 3, 1, 105.959552, 5
532, 3, 1, 106.009364, 2
532, 3, 2, 107.941753, 13
532, 3, 2, 107.941753, 6
533, 3, 2, 109.067878, 14
533, 3, 2, 109.067878, 1
534, 3, 2, 106.038397, 11
535, 3, 1, 106.856100, 8
535, 3, 1, 106.856100, 11
537, 3, 1, 109.408167, 2
537, 3, 2, 105.408375, 3
538, 3, 1, 105.059639, 1
538, 3, 2, 108.962000, 3
538, 3, 2, 108.962000, 6
539, 3, 2, 104.885579, 4
540, 3, 1, 108.968571, 10
540, 3, 1, 108.968571, 9
