BuyerID, SellerID, Price, Quantity
3, 2, 102.672975, 9
3, 2, 100.439070, 5
3, 2, 103.220665, 13
3, 2, 102.087358, 2
3, 2, 102.210060, 10
3, 2, 103.393959, 18
3, 2, 100.952142, 14
3, 2, 103.523130, 8
3, 2, 103.692995, 8
3, 2, 101.331311, 1
3, 2, 101.331311, 2
3, 2, 101.331311, 12
3, 2, 101.331311, 5
3, 2, 102.864390, 20
3, 2, 102.823063, 16
3, 2, 101.299923, 12
3, 2, 103.173199, 7
3, 2, 102.055026, 5
3, 2, 102.055026, 2
3, 2, 103.173199, 13
3, 2, 103.149837, 1
3, 2, 103.624049, 8
3, 2, 103.553279, 12
3, 2, 103.553279, 3
3, 2, 103.655314, 1
3, 2, 101.831482, 3
3, 2, 101.831482, 5
3, 2, 101.831482, 5
3, 2, 103.616849, 2
3, 2, 103.436794, 9
3, 2, 100.529915, 2
3, 2, 100.529915, 8
3, 2, 101.139060, 16
3, 2, 101.515339, 14
3, 2, 100.181626, 4
3, 2, 100.181626, 8
3, 2, 101.029455, 10
3, 2, 101.029455, 8
3, 2, 100.447021, 12
3, 2, 100.447021, 6
3, 2, 99.863641, 17
3, 2, 99.863641, 1
3, 2, 99.765577, 8
3, 2, 103.071134, 18
3, 2, 100.571429, 18
3, 2, 100.571429, 2
3, 2, 100.545076, 4
3, 2, 100.112455, 13
3, 2, 100.112455, 2
3, 2, 102.077221, 7
3, 2, 101.884862, 13
3, 2, 101.884862, 1
3, 2, 100.506487, 5
3, 2, 100.506487, 11
3, 2, 100.147769, 3
3, 2, 103.770029, 1
3, 2, 100.682467, 16
3, 2, 101.318330, 13
3, 2, 101.318330, 2
3, 2, 101.753935, 8
3, 2, 99.607760, 3
3, 2, 99.607760, 12
3, 2, 99.607760, 5
3, 2, 102.832823, 10
3, 2, 102.959425, 17
3, 2, 102.980911, 3
3, 2, 102.980911, 6
3, 2, 102.361679, 7
3, 2, 102.361679, 2
3, 2, 100.317088, 4
3, 2, 103.599569, 15
3, 2, 99.695280, 13
3, 2, 99.695280, 2
3, 2, 103.828545, 2
3, 2, 100.022274, 2
3, 2, 100.022274, 10
3, 2, 104.116311, 20
3, 2, 102.196042, 2
3, 2, 101.936141, 1
3, 2, 102.880071, 7
3, 2, 102.544869, 2
3, 2, 102.544869, 12
3, 2, 102.016525, 3
3, 2, 102.016525, 16
3, 2, 103.062777, 2
3, 2, 102.440718, 8
3, 2, 102.440718, 6
3, 2, 103.466882, 20
3, 2, 100.461739, 3
3, 2, 104.010121, 1
3, 2, 102.989250, 2
3, 2, 102.989250, 16
3, 2, 100.283999, 4
3, 2, 100.283999, 16
3, 2, 100.283003, 2
3, 2, 104.158966, 12
3, 2, 104.170539, 7
3, 2, 104.205455, 1
3, 2, 100.050796, 2
3, 2, 100.050796, 6
3, 2, 100.628148, 16
3, 2, 102.447633, 3
3, 2, 102.540575, 11
3, 2, 102.133363, 9
3, 2, 103.194419, 11
3, 2, 101.273064, 8
3, 2, 101.273064, 4
3, 2, 101.273064, 2
3, 2, 101.238934, 6
3, 2, 102.092692, 9
3, 2, 102.092692, 3
3, 2, 102.659050, 3
3, 2, 102.659050, 11
3, 2, 103.413279, 7
3, 2, 99.763189, 1
3, 2, 104.035866, 4
3, 2, 104.145634, 5
3, 2, 101.716052, 1
3, 2, 104.145634, 9
3, 2, 101.944207, 9
3, 2, 101.701594, 11
3, 2, 101.701594, 6
3, 2, 102.794586, 15
3, 2, 104.179252, 1
3, 2, 104.205455, 11
3, 2, 99.945266, 1
3, 2, 100.724889, 6
3, 2, 100.724889, 8
3, 2, 103.215954, 13
3, 2, 100.734390, 2
3, 2, 100.734390, 7
3, 2, 102.642982, 1
3, 2, 100.739873, 1
3, 2, 100.739873, 14
3, 2, 100.739873, 3
3, 2, 100.878834, 1
3, 2, 103.592184, 5
3, 2, 102.842148, 2
3, 2, 102.842148, 9
3, 2, 104.257938, 2
3, 2, 100.076293, 4
3, 2, 104.321105, 8
3, 2, 104.336672, 12
3, 2, 103.252155, 6
3, 2, 103.252155, 13
3, 2, 99.638266, 7
3, 2, 99.638266, 9
3, 2, 101.768970, 4
3, 2, 102.209717, 7
3, 2, 101.161781, 3
3, 2, 101.359669, 9
3, 2, 104.336672, 1
3, 2, 104.378952, 4
3, 2, 100.923679, 4
3, 2, 100.923679, 15
3, 2, 99.768786, 11
3, 2, 103.562436, 17
3, 2, 102.147951, 4
3, 2, 102.147951, 12
3, 2, 101.474017, 6
3, 2, 101.474017, 5
3, 2, 102.907779, 1
3, 2, 104.051427, 18
3, 2, 104.251728, 4
3, 2, 102.595107, 2
3, 2, 104.378952, 2
3, 2, 103.181507, 3
3, 2, 103.181507, 12
3, 2, 99.591579, 3
3, 2, 102.327171, 6
3, 2, 103.000882, 2
3, 2, 104.410081, 9
3, 2, 101.419334, 11
3, 2, 101.505887, 12
3, 2, 101.940558, 8
3, 2, 100.354093, 14
3, 2, 102.936899, 11
3, 2, 102.879577, 16
3, 2, 102.316460, 7
3, 2, 102.316460, 1
3, 2, 103.101586, 9
3, 2, 101.549356, 11
3, 2, 101.549356, 4
3, 2, 100.423170, 9
3, 2, 103.631217, 15
3, 2, 100.733885, 5
3, 2, 100.733885, 4
3, 2, 102.016630, 4
3, 2, 102.836436, 10
3, 2, 103.682978, 20
3, 2, 102.385179, 10
3, 2, 102.385179, 9
3, 2, 103.175117, 12
3, 2, 103.175117, 2
3, 2, 100.963609, 2
3, 2, 100.133612, 14
3, 2, 101.856702, 10
3, 2, 103.703364, 19
3, 2, 103.083462, 2
3, 2, 103.083462, 2
3, 2, 104.037720, 2
3, 2, 102.777349, 1
3, 2, 102.777349, 7
3, 2, 104.181355, 17
3, 2, 100.576214, 1
3, 2, 100.576214, 11
3, 2, 100.576214, 5
3, 2, 101.022522, 3
3, 2, 104.181355, 1
3, 2, 101.745627, 3
3, 2, 101.745627, 7
3, 2, 100.138866, 5
3, 2, 103.505797, 2
3, 2, 102.953098, 4
3, 2, 102.953098, 1
3, 2, 102.799549, 8
3, 2, 100.097514, 3
3, 2, 100.097514, 13
3, 2, 101.557807, 4
3, 2, 104.423992, 13
3, 2, 104.442818, 1
3, 2, 102.951492, 3
3, 2, 100.187141, 14
3, 2, 101.250941, 3
3, 2, 101.250941, 14
3, 2, 100.354099, 6
3, 2, 100.354099, 13
3, 2, 99.784644, 5
3, 2, 102.128664, 10
3, 2, 101.824807, 18
3, 2, 101.399845, 17
3, 2, 102.331515, 9
3, 2, 100.642972, 3
3, 2, 103.042734, 13
3, 2, 99.962590, 8
3, 2, 99.962590, 2
3, 2, 103.740421, 6
3, 2, 103.755832, 14
3, 2, 103.266244, 8
3, 2, 103.266244, 2
3, 2, 103.755832, 4
3, 2, 101.718171, 11
3, 2, 101.213071, 2
3, 2, 100.525998, 3
3, 2, 100.225470, 3
3, 2, 100.225470, 8
3, 2, 104.177895, 5
3, 2, 103.949619, 4
3, 2, 104.235664, 9
3, 2, 99.657474, 3
3, 2, 99.657474, 3
3, 2, 99.657474, 13
3, 2, 103.320911, 2
3, 2, 103.320911, 2
3, 2, 100.278868, 7
3, 2, 100.278868, 1
3, 2, 99.858445, 9
3, 2, 99.601851, 7
3, 2, 99.601851, 2
3, 2, 99.601851, 7
3, 2, 103.302832, 13
3, 2, 102.028614, 2
3, 2, 102.028614, 18
3, 2, 103.720688, 17
3, 2, 102.038181, 9
3, 2, 99.853551, 8
3, 2, 101.094284, 4
3, 2, 101.094284, 4
3, 2, 101.427328, 7
3, 2, 101.496371, 9
3, 2, 101.496371, 5
3, 2, 100.749437, 4
3, 2, 102.438988, 17
3, 2, 102.438988, 1
3, 2, 102.097273, 18
3, 2, 102.669589, 10
3, 2, 103.123359, 11
3, 2, 102.917071, 9
3, 2, 102.917071, 7
3, 2, 103.263077, 14
3, 2, 100.476472, 3
3, 2, 100.476472, 13
3, 2, 100.476472, 1
3, 2, 100.476472, 2
3, 2, 103.338596, 1
3, 2, 101.746312, 11
3, 2, 101.746312, 1
3, 2, 102.953055, 3
3, 2, 102.953055, 14
3, 2, 102.778126, 8
3, 2, 102.778126, 5
3, 2, 102.625777, 13
3, 2, 101.245328, 7
3, 2, 101.245328, 7
3, 2, 101.136400, 2
3, 2, 102.830181, 4
3, 2, 99.771567, 1
3, 2, 99.771567, 10
3, 2, 100.488063, 11
3, 2, 100.488063, 5
3, 2, 104.148681, 13
3, 2, 102.179067, 6
3, 2, 104.239576, 14
3, 2, 104.289310, 3
3, 2, 101.602354, 3
3, 2, 101.602354, 2
3, 2, 99.807463, 4
3, 2, 99.807463, 6
3, 2, 99.807463, 3
3, 2, 101.317473, 14
3, 2, 101.800791, 10
3, 2, 103.003683, 11
3, 2, 102.551391, 9
3, 2, 100.526912, 15
3, 2, 99.935891, 14
3, 2, 101.788152, 6
3, 2, 101.788152, 13
3, 2, 101.879749, 7
3, 2, 101.879749, 1
3, 2, 100.785052, 8
3, 2, 102.551391, 6
3, 2, 100.068811, 1
3, 2, 100.068811, 2
3, 2, 103.157580, 18
3, 2, 101.671412, 2
3, 2, 101.630470, 17
3, 2, 103.503281, 17
3, 2, 102.258502, 2
3, 2, 103.503281, 1
3, 2, 100.294859, 2
3, 2, 103.593785, 3
3, 2, 103.508526, 2
3, 2, 103.508526, 4
3, 2, 103.130902, 7
3, 2, 103.130902, 3
3, 2, 103.760900, 1
3, 2, 99.745602, 13
3, 2, 99.745602, 1
3, 2, 100.532924, 3
3, 2, 100.532924, 8
3, 2, 103.930266, 9
3, 2, 102.703474, 4
3, 2, 100.429758, 6
3, 2, 100.429758, 1
3, 2, 104.167677, 3
3, 2, 103.539562, 2
3, 2, 102.284485, 3
3, 2, 102.284485, 1
3, 2, 102.284485, 4
3, 2, 103.715168, 19
3, 2, 103.715168, 1
3, 2, 100.346426, 1
3, 2, 104.327041, 2
3, 2, 102.401147, 4
3, 2, 100.804491, 10
3, 2, 102.224796, 12
3, 2, 101.844983, 1
3, 2, 102.815929, 18
3, 2, 102.815929, 1
3, 2, 100.929134, 7
3, 2, 100.929134, 10
3, 2, 102.235742, 8
3, 2, 102.235742, 3
3, 2, 103.178379, 8
3, 2, 103.207065, 12
3, 2, 101.371436, 3
3, 2, 101.371436, 9
3, 2, 100.710852, 12
3, 2, 100.710852, 4
3, 2, 99.629497, 2
3, 2, 99.629497, 18
3, 2, 101.847460, 15
3, 2, 100.943568, 5
3, 2, 100.943568, 10
3, 2, 101.376898, 2
3, 2, 101.376898, 11
3, 2, 101.020354, 9
3, 2, 101.020354, 3
3, 2, 101.235617, 12
3, 2, 101.235617, 2
3, 2, 101.086042, 7
3, 2, 102.870899, 4
3, 2, 101.787933, 13
3, 2, 100.619342, 8
3, 2, 100.619342, 7
3, 2, 100.619342, 3
3, 2, 101.195508, 7
3, 2, 101.195508, 11
3, 2, 101.456385, 4
3, 2, 101.009694, 2
3, 2, 101.009694, 10
3, 2, 101.723808, 13
3, 2, 102.908796, 20
3, 2, 103.085311, 3
3, 2, 103.118023, 1
3, 2, 100.686018, 1
3, 2, 103.188237, 3
3, 2, 103.207065, 2
3, 2, 103.214698, 15
3, 2, 101.632980, 5
3, 2, 101.632980, 2
3, 2, 103.214698, 3
3, 2, 102.857114, 2
3, 2, 103.319985, 4
3, 2, 103.350387, 10
3, 2, 102.435412, 15
3, 2, 103.627563, 3
3, 2, 103.856259, 6
3, 2, 103.876869, 13
3, 2, 100.844285, 1
3, 2, 100.844285, 15
3, 2, 100.844285, 3
3, 2, 102.736483, 1
3, 2, 103.283875, 20
3, 2, 103.340036, 2
3, 2, 100.968914, 6
3, 2, 100.718606, 12
3, 2, 100.718606, 6
3, 2, 100.941037, 8
3, 2, 101.333969, 2
3, 2, 102.688875, 9
3, 2, 101.638296, 10
3, 2, 101.638296, 8
3, 2, 101.273182, 12
3, 2, 101.273182, 8
3, 2, 102.292021, 1
3, 2, 102.292021, 15
3, 2, 102.080108, 5
3, 2, 102.080108, 5
3, 2, 100.319306, 10
3, 2, 100.319306, 1
3, 2, 103.265215, 11
3, 2, 102.640035, 5
3, 2, 102.736646, 20
3, 2, 102.472611, 7
3, 2, 102.472611, 6
3, 2, 103.466727, 3
3, 2, 103.467802, 14
3, 2, 102.471326, 11
3, 2, 103.692727, 1
3, 2, 103.923655, 13
3, 2, 102.166784, 20
3, 2, 102.205198, 1
3, 2, 103.075335, 8
3, 2, 102.963723, 9
3, 2, 99.732617, 17
3, 2, 99.732617, 2
3, 2, 100.021144, 1
3, 2, 101.036348, 3
3, 2, 101.937615, 10
3, 2, 101.244976, 5
3, 2, 102.758599, 11
3, 2, 102.758599, 5
3, 2, 102.151756, 15
3, 2, 102.151756, 4
3, 2, 102.840706, 16
3, 2, 101.057891, 5
3, 2, 103.263985, 2
3, 2, 101.605813, 12
3, 2, 101.605813, 4
3, 2, 100.398926, 7
3, 2, 103.321091, 20
3, 2, 102.699160, 7
3, 2, 103.777360, 18
3, 2, 101.494026, 1
3, 2, 101.494026, 12
3, 2, 103.671880, 2
3, 2, 101.235451, 8
3, 2, 101.235451, 3
3, 2, 103.775403, 9
3, 2, 103.465211, 2
3, 2, 103.465211, 3
3, 2, 103.923655, 3
3, 2, 103.071511, 3
3, 2, 103.071511, 1
3, 2, 101.899562, 12
3, 2, 104.018367, 10
3, 2, 102.721776, 3
3, 2, 104.018367, 1
3, 2, 103.252765, 19
3, 2, 100.559423, 3
3, 2, 99.934583, 1
3, 2, 99.934583, 4
3, 2, 104.095277, 16
3, 2, 102.995063, 1
3, 2, 102.995063, 8
3, 2, 99.776849, 8
3, 2, 99.776849, 5
3, 2, 99.776849, 5
3, 2, 99.733692, 8
3, 2, 99.733692, 5
3, 2, 100.224492, 18
3, 2, 102.340725, 12
3, 2, 103.208184, 11
3, 2, 103.364500, 14
3, 2, 100.932029, 1
3, 2, 99.764727, 1
3, 2, 99.764727, 5
3, 2, 104.042885, 15
3, 2, 104.067119, 5
3, 2, 103.916158, 10
3, 2, 99.911008, 7
3, 2, 99.911008, 4
3, 2, 102.937053, 6
3, 2, 102.937053, 5
3, 2, 104.025838, 20
3, 2, 101.915858, 6
3, 2, 101.542224, 8
3, 2, 101.052766, 6
3, 2, 101.052766, 10
3, 2, 103.014642, 9
3, 2, 100.894991, 8
3, 2, 100.726387, 2
3, 2, 100.726387, 2
3, 2, 102.632455, 16
3, 2, 100.486718, 12
3, 2, 103.224145, 11
3, 2, 99.906176, 7
3, 2, 99.906176, 3
3, 2, 100.527960, 9
3, 2, 101.102412, 1
3, 2, 100.157151, 6
3, 2, 100.157151, 5
3, 2, 100.535093, 6
3, 2, 102.304756, 2
3, 2, 102.566799, 18
3, 2, 101.426467, 8
3, 2, 101.426467, 2
3, 2, 101.426467, 2
3, 2, 102.280609, 7
3, 2, 102.280609, 8
3, 2, 99.809719, 10
3, 2, 102.850050, 3
3, 2, 101.461020, 11
3, 2, 103.488099, 17
3, 2, 100.519197, 2
3, 2, 100.519197, 1
3, 2, 100.519197, 3
3, 2, 100.519197, 11
3, 2, 102.610265, 6
3, 2, 102.610265, 13
3, 2, 100.751754, 7
3, 2, 100.751754, 5
3, 2, 101.200614, 7
3, 2, 99.690616, 3
3, 2, 99.690616, 13
3, 2, 103.531327, 12
3, 2, 103.531327, 8
3, 2, 100.737482, 2
3, 2, 100.737482, 9
3, 2, 102.299596, 11
3, 2, 99.774626, 12
3, 2, 99.774626, 1
3, 2, 102.925126, 19
3, 2, 103.754049, 14
3, 2, 103.758257, 6
3, 2, 103.568319, 1
3, 2, 101.880259, 1
3, 2, 101.880259, 8
3, 2, 101.461232, 3
3, 2, 101.461232, 4
3, 2, 103.798033, 10
3, 2, 101.042437, 12
3, 2, 100.985329, 4
3, 2, 100.985329, 4
3, 2, 102.974215, 3
3, 2, 104.067119, 12
3, 2, 104.079233, 1
3, 2, 102.000512, 2
3, 2, 102.000512, 18
3, 2, 100.174723, 2
3, 2, 100.174723, 12
3, 2, 102.066905, 8
3, 2, 101.267756, 12
3, 2, 101.267756, 1
3, 2, 100.522764, 4
3, 2, 101.556191, 4
3, 2, 101.556191, 11
3, 2, 100.478176, 12
3, 2, 103.323968, 18
3, 2, 99.792778, 3
3, 2, 102.685720, 13
3, 2, 102.598046, 4
3, 2, 100.749163, 15
3, 2, 100.657465, 14
3, 2, 101.854113, 19
3, 2, 101.205365, 1
3, 2, 101.205365, 14
3, 2, 101.772363, 19
3, 2, 101.487559, 1
3, 2, 101.487559, 1
3, 2, 100.554829, 7
3, 2, 101.686410, 10
3, 2, 102.708025, 17
3, 2, 102.885595, 14
3, 2, 102.484949, 3
3, 2, 102.484949, 6
3, 2, 101.457241, 5
3, 2, 101.457241, 1
3, 2, 102.450048, 13
3, 2, 102.450048, 5
3, 2, 103.262570, 3
3, 2, 100.841820, 1
3, 2, 100.841820, 17
3, 2, 103.632881, 15
3, 2, 102.367717, 3
3, 2, 102.367717, 4
3, 2, 102.367717, 6
3, 2, 101.986669, 9
3, 2, 101.986669, 8
3, 2, 100.960654, 6
3, 2, 102.953371, 17
3, 2, 102.368234, 14
3, 2, 101.551116, 4
3, 2, 103.411317, 17
3, 2, 99.918060, 9
3, 2, 102.371526, 2
3, 2, 102.371526, 10
3, 2, 102.371526, 4
3, 2, 101.997162, 4
3, 2, 101.997162, 4
3, 2, 100.573202, 13
3, 2, 103.802067, 5
3, 2, 99.611572, 7
3, 2, 99.611572, 8
3, 2, 99.611572, 4
3, 2, 101.020026, 12
3, 2, 101.020026, 1
3, 2, 100.887690, 12
3, 2, 101.366901, 4
3, 2, 101.366901, 2
3, 2, 101.174202, 18
3, 2, 101.174202, 1
3, 2, 99.713036, 4
3, 2, 99.713036, 3
3, 2, 102.850756, 19
3, 2, 103.083103, 16
3, 2, 102.994532, 4
3, 2, 102.994532, 12
3, 2, 102.484477, 1
3, 2, 102.484477, 1
3, 2, 102.484477, 12
3, 2, 101.956966, 8
3, 2, 101.956966, 11
3, 2, 101.897121, 7
3, 2, 101.897121, 13
3, 2, 99.764105, 1
3, 2, 103.446961, 19
3, 2, 100.545616, 3
3, 2, 100.545616, 2
3, 2, 101.677868, 4
3, 2, 100.623546, 3
3, 2, 100.623546, 1
3, 2, 102.496838, 13
3, 2, 103.599977, 16
3, 2, 99.947251, 12
3, 2, 101.630578, 10
3, 2, 101.630578, 9
3, 2, 103.937478, 2
3, 2, 101.399076, 8
3, 2, 101.935482, 20
3, 2, 102.752984, 16
3, 2, 101.270942, 9
3, 2, 99.913421, 3
3, 2, 99.913421, 1
3, 2, 102.666461, 16
3, 2, 102.830282, 4
3, 2, 102.891424, 6
3, 2, 101.342141, 3
3, 2, 101.342141, 11
3, 2, 101.216698, 9
3, 2, 101.216698, 1
3, 2, 103.253165, 14
3, 2, 102.596191, 1
3, 2, 102.596191, 1
3, 2, 101.131422, 2
3, 2, 101.131422, 16
3, 2, 102.573589, 6
3, 2, 102.573589, 8
3, 2, 101.821280, 12
3, 2, 101.821280, 3
3, 2, 103.442322, 14
3, 2, 101.395374, 4
3, 2, 100.072052, 1
3, 2, 100.072052, 8
3, 2, 100.072052, 11
3, 2, 101.040511, 7
3, 2, 101.892677, 1
3, 2, 103.873229, 11
3, 2, 103.084599, 1
3, 2, 103.084599, 11
3, 2, 100.134786, 4
3, 2, 102.866587, 10
3, 2, 103.937478, 8
3, 2, 100.663643, 8
3, 2, 100.663643, 8
3, 2, 102.462795, 6
3, 2, 103.552021, 20
3, 2, 102.566742, 9
3, 2, 102.645949, 9
3, 2, 102.924447, 11
3, 2, 102.171912, 7
3, 2, 102.171912, 9
3, 2, 102.171912, 3
3, 2, 100.334723, 12
3, 2, 100.334723, 3
3, 2, 100.832919, 17
3, 2, 100.832919, 2
3, 2, 103.636257, 11
3, 2, 101.891258, 2
3, 2, 103.937478, 9
3, 2, 103.978643, 8
3, 2, 99.830966, 1
3, 2, 103.978643, 2
3, 2, 103.999567, 15
3, 2, 100.906931, 2
3, 2, 104.027673, 3
3, 2, 104.038636, 5
3, 2, 102.550661, 5
3, 2, 101.434013, 1
3, 2, 101.434013, 4
3, 2, 102.011742, 5
3, 2, 101.677754, 4
3, 2, 100.932851, 2
3, 2, 100.932851, 12
3, 2, 100.932851, 4
3, 2, 103.165781, 18
3, 2, 102.228854, 3
3, 2, 103.226201, 5
3, 2, 100.638805, 3
3, 2, 100.638805, 2
3, 2, 100.638805, 9
3, 2, 101.534672, 4
3, 2, 101.534672, 16
3, 2, 101.837442, 6
3, 2, 100.884724, 7
3, 2, 102.642252, 5
3, 2, 101.811657, 8
3, 2, 104.038636, 13
3, 2, 104.043245, 3
3, 2, 104.050003, 4
3, 2, 101.604852, 12
3, 2, 101.604852, 4
3, 2, 102.113476, 2
3, 2, 100.254350, 12
3, 2, 100.254350, 8
3, 2, 102.505486, 20
3, 2, 99.949977, 12
3, 2, 99.949977, 1
3, 2, 102.804884, 7
3, 2, 101.996610, 7
3, 2, 103.177448, 8
3, 2, 103.496659, 5
3, 2, 100.698977, 4
3, 2, 104.050003, 10
3, 2, 104.079233, 10
3, 2, 101.170151, 16
3, 2, 100.768923, 4
3, 2, 100.768923, 16
3, 2, 101.310934, 3
3, 2, 101.310934, 17
3, 2, 100.854395, 15
3, 2, 102.248287, 19
3, 2, 100.232418, 1
3, 2, 100.232418, 1
3, 2, 100.232418, 5
3, 2, 103.487111, 12
3, 2, 100.689140, 2
3, 2, 99.742144, 9
3, 2, 99.742144, 1
3, 2, 103.956848, 19
3, 2, 99.629481, 5
3, 2, 99.629481, 7
3, 2, 100.157106, 12
3, 2, 100.122609, 2
3, 2, 101.979385, 11
3, 2, 100.465561, 17
3, 2, 100.465561, 2
3, 2, 99.879438, 10
3, 2, 102.095316, 18
3, 2, 102.266199, 19
3, 2, 99.996883, 1
3, 2, 102.285104, 4
3, 2, 102.825140, 5
3, 2, 101.686304, 3
3, 2, 101.686304, 12
3, 2, 100.828016, 2
3, 2, 100.114435, 8
3, 2, 100.114435, 5
3, 2, 101.754495, 5
3, 2, 102.605736, 18
3, 2, 102.906321, 10
3, 2, 101.276921, 2
3, 2, 101.276921, 9
3, 2, 103.017980, 7
3, 2, 100.392480, 1
3, 2, 100.392480, 9
3, 2, 102.369107, 2
3, 2, 102.369107, 7
3, 2, 101.213824, 4
3, 2, 101.213824, 11
3, 2, 100.150865, 9
3, 2, 100.150865, 2
3, 2, 100.133749, 4
3, 2, 103.095250, 6
3, 2, 103.095250, 5
3, 2, 103.236975, 2
3, 2, 103.729523, 13
3, 2, 99.612647, 7
3, 2, 99.860911, 7
3, 2, 103.817101, 1
3, 2, 101.386772, 6
3, 2, 101.386772, 10
3, 2, 102.104881, 1
3, 2, 102.104881, 3
3, 2, 104.050015, 8
3, 2, 104.079233, 2
3, 2, 99.863933, 7
3, 2, 101.115100, 9
3, 2, 100.831118, 6
3, 2, 102.535388, 16
3, 2, 99.735869, 3
3, 2, 103.197249, 14
3, 2, 103.978199, 16
3, 2, 99.721909, 2
3, 2, 99.721909, 6
3, 2, 101.158167, 4
3, 2, 104.085599, 13
3, 2, 103.351120, 10
3, 2, 102.450222, 4
3, 2, 102.450222, 3
3, 2, 101.849782, 5
3, 2, 101.849782, 10
3, 2, 100.651349, 10
3, 2, 103.501858, 20
3, 2, 101.482607, 1
3, 2, 99.670180, 3
3, 2, 104.122421, 14
3, 2, 104.128555, 3
3, 2, 101.187441, 14
3, 2, 102.140047, 1
3, 2, 102.827428, 12
3, 2, 101.434643, 12
3, 2, 103.839276, 11
3, 2, 101.261056, 5
3, 2, 101.261056, 1
3, 2, 104.128555, 9
3, 2, 104.129926, 6
3, 2, 99.931905, 4
3, 2, 99.931905, 14
3, 2, 99.931905, 2
3, 2, 103.991442, 3
3, 2, 102.385126, 5
3, 2, 102.385126, 7
3, 2, 101.896878, 2
3, 2, 101.896878, 10
3, 2, 101.661574, 7
3, 2, 101.661574, 3
3, 2, 99.730547, 6
3, 2, 99.730547, 10
3, 2, 104.129926, 14
3, 2, 100.194104, 13
3, 2, 100.537008, 18
3, 2, 101.801486, 15
3, 2, 101.501250, 5
3, 2, 101.501250, 6
3, 2, 101.966688, 3
3, 2, 102.874428, 5
3, 2, 100.523907, 14
3, 2, 100.523907, 4
3, 2, 103.293528, 13
3, 2, 103.261803, 17
3, 2, 103.595854, 20
3, 2, 99.599383, 7
3, 2, 99.599383, 7
3, 2, 100.820819, 3
3, 2, 99.707750, 19
3, 2, 99.707750, 1
3, 2, 101.441595, 17
3, 2, 101.527579, 1
3, 2, 101.527579, 1
3, 2, 101.048293, 19
3, 2, 101.048293, 1
3, 2, 102.270331, 1
3, 2, 102.436668, 1
3, 2, 102.484455, 18
3, 2, 100.641506, 8
3, 2, 100.641506, 1
3, 2, 100.641506, 2
3, 2, 103.635658, 7
