BuyerID, SellerID, Price, Quantity
3, 1, 100.892251, 2
3, 2, 101.157244, 13
3, 1, 103.668681, 16
3, 1, 101.067224, 1
3, 1, 101.067224, 3
3, 2, 103.563928, 1
3, 2, 103.563928, 5
3, 2, 101.689341, 15
3, 2, 101.689341, 3
3, 2, 99.921478, 3
3, 1, 103.659335, 2
3, 2, 99.623279, 14
3, 1, 103.818591, 4
3, 1, 101.514464, 2
3, 2, 100.518599, 16
3, 1, 103.898320, 1
3, 2, 103.936416, 9
3, 1, 101.725411, 13
3, 2, 100.443348, 3
3, 2, 100.443348, 5
3, 1, 103.122120, 10
3, 2, 100.414178, 11
3, 1, 103.122120, 2
3, 2, 101.314635, 16
3, 1, 103.225111, 11
3, 1, 102.723312, 2
3, 2, 101.428865, 4
3, 1, 102.723312, 5
3, 1, 102.723312, 13
3, 2, 104.383242, 9
3, 1, 99.924502, 4
3, 1, 99.924502, 4
3, 2, 101.299786, 7
3, 2, 101.299786, 2
3, 1, 100.080116, 18
3, 1, 100.080116, 2
3, 2, 103.014101, 1
3, 1, 104.544286, 15
3, 1, 101.124934, 4
3, 2, 100.500747, 5
3, 2, 100.500747, 5
3, 1, 101.124934, 16
3, 2, 102.672975, 9
3, 1, 100.686966, 4
3, 2, 100.439070, 5
3, 1, 100.686966, 1
3, 2, 103.220665, 13
3, 1, 101.070393, 10
3, 1, 101.070393, 7
3, 1, 101.070393, 1
3, 2, 102.087358, 2
3, 1, 102.430832, 9
3, 1, 99.534467, 10
3, 1, 99.534467, 10
3, 2, 102.210060, 10
3, 1, 102.619460, 11
3, 1, 101.223136, 5
3, 2, 103.393959, 18
3, 2, 100.952142, 14
3, 2, 103.523130, 8
3, 1, 99.616561, 2
3, 2, 103.692995, 8
3, 1, 101.966798, 3
3, 1, 101.966798, 7
3, 2, 101.331311, 1
3, 2, 101.331311, 2
3, 2, 101.331311, 12
3, 2, 101.331311, 5
3, 1, 102.540961, 2
3, 1, 102.540961, 12
3, 1, 102.540961, 6
3, 1, 101.883316, 3
3, 2, 102.864390, 20
3, 1, 102.345408, 11
3, 1, 102.345408, 6
3, 1, 99.757617, 3
3, 1, 99.757617, 2
3, 2, 102.823063, 16
3, 2, 101.299923, 12
3, 1, 103.040594, 20
3, 1, 102.914433, 5
3, 1, 103.140851, 13
3, 2, 103.173199, 7
3, 1, 102.245637, 7
3, 2, 102.055026, 5
3, 2, 102.055026, 2
3, 2, 103.173199, 13
3, 1, 100.512631, 3
3, 2, 103.149837, 1
3, 2, 103.624049, 8
3, 1, 101.160343, 4
3, 1, 101.160343, 3
3, 2, 103.553279, 12
3, 2, 103.553279, 3
3, 1, 103.240789, 10
3, 2, 103.655314, 1
3, 1, 101.997608, 3
3, 1, 103.918859, 13
3, 1, 101.915224, 10
3, 1, 101.915224, 7
3, 1, 101.915224, 2
3, 2, 101.831482, 3
3, 2, 101.831482, 5
3, 2, 101.831482, 5
3, 2, 103.616849, 2
3, 1, 104.104350, 19
3, 1, 100.705535, 15
3, 2, 103.436794, 9
3, 1, 104.182618, 20
3, 1, 103.057450, 6
3, 2, 100.529915, 2
3, 2, 100.529915, 8
3, 1, 100.020198, 12
3, 1, 100.020198, 1
3, 1, 100.020198, 3
3, 2, 101.139060, 16
3, 2, 101.515339, 14
3, 1, 101.223691, 6
3, 1, 101.223691, 10
3, 2, 100.181626, 4
3, 2, 100.181626, 8
3, 2, 101.029455, 10
3, 2, 101.029455, 8
3, 1, 102.292488, 14
3, 1, 102.090746, 2
3, 2, 100.447021, 12
3, 2, 100.447021, 6
3, 1, 101.682574, 4
3, 2, 99.863641, 17
3, 2, 99.863641, 1
3, 1, 101.682574, 6
3, 1, 100.541674, 13
3, 1, 102.643187, 2
3, 2, 99.765577, 8
3, 2, 103.071134, 18
3, 1, 101.141055, 1
3, 1, 101.141055, 2
3, 2, 100.571429, 18
3, 2, 100.571429, 2
3, 1, 101.141055, 2
3, 1, 99.869484, 4
3, 1, 99.869484, 7
3, 2, 100.545076, 4
3, 1, 101.705080, 15
3, 2, 100.112455, 13
3, 2, 100.112455, 2
3, 2, 102.077221, 7
3, 1, 100.014731, 7
3, 2, 101.884862, 13
3, 2, 101.884862, 1
3, 1, 99.811751, 16
3, 2, 100.506487, 5
3, 2, 100.506487, 11
3, 1, 101.648825, 17
3, 1, 103.531890, 17
3, 1, 102.148277, 3
3, 1, 102.148277, 14
3, 2, 100.147769, 3
3, 1, 103.589415, 17
3, 1, 103.625757, 3
3, 1, 99.845985, 3
3, 1, 103.625757, 14
3, 2, 103.770029, 1
3, 1, 101.715500, 2
3, 1, 101.715500, 6
3, 1, 101.715500, 6
3, 1, 103.862799, 8
3, 1, 103.878927, 1
3, 1, 103.900784, 11
3, 2, 100.682467, 16
3, 1, 103.900784, 7
3, 1, 102.321446, 3
3, 2, 101.318330, 13
3, 2, 101.318330, 2
3, 2, 101.753935, 8
3, 2, 99.607760, 3
3, 2, 99.607760, 12
3, 2, 99.607760, 5
3, 1, 102.321446, 4
3, 1, 102.695958, 19
3, 1, 99.533969, 14
3, 2, 102.832823, 10
3, 1, 102.130185, 16
3, 1, 102.130185, 3
3, 2, 102.959425, 17
3, 2, 102.980911, 3
3, 1, 99.566511, 1
3, 1, 99.566511, 1
3, 1, 99.566511, 14
3, 2, 102.980911, 6
3, 1, 102.970693, 7
3, 2, 102.361679, 7
3, 2, 102.361679, 2
3, 1, 100.022388, 4
3, 1, 100.022388, 7
3, 1, 100.022388, 1
3, 1, 103.120071, 2
3, 1, 103.162611, 16
3, 2, 100.317088, 4
3, 2, 103.599569, 15
3, 2, 99.695280, 13
3, 2, 99.695280, 2
3, 2, 103.828545, 2
3, 1, 103.865853, 4
3, 2, 100.022274, 2
3, 2, 100.022274, 10
3, 2, 104.116311, 20
3, 1, 100.720381, 3
3, 1, 100.720381, 4
3, 1, 100.720381, 6
3, 2, 102.196042, 2
3, 1, 102.065178, 14
3, 2, 101.936141, 1
3, 2, 102.880071, 7
3, 1, 102.683915, 11
3, 2, 102.544869, 2
3, 2, 102.544869, 12
3, 1, 102.517034, 8
3, 1, 102.517034, 9
3, 1, 99.980674, 5
3, 2, 102.016525, 3
3, 2, 102.016525, 16
3, 1, 102.686935, 16
3, 1, 99.970036, 9
3, 1, 99.970036, 3
3, 2, 103.062777, 2
3, 2, 102.440718, 8
3, 2, 102.440718, 6
3, 2, 103.466882, 20
3, 1, 100.255982, 4
3, 1, 100.255982, 10
3, 2, 100.461739, 3
3, 2, 104.010121, 1
3, 1, 103.583686, 12
3, 2, 102.989250, 2
3, 2, 102.989250, 16
3, 1, 101.221453, 1
3, 1, 101.221453, 7
3, 2, 100.283999, 4
3, 2, 100.283999, 16
3, 2, 100.283003, 2
3, 2, 104.158966, 12
3, 2, 104.170539, 7
3, 2, 104.205455, 1
3, 2, 100.050796, 2
3, 2, 100.050796, 6
3, 2, 100.628148, 16
3, 1, 100.083456, 3
3, 1, 100.962033, 14
3, 1, 100.383335, 4
3, 1, 100.383335, 6
3, 1, 100.383335, 7
3, 2, 102.447633, 3
3, 2, 102.540575, 11
3, 1, 102.957285, 16
3, 2, 102.133363, 9
3, 2, 103.194419, 11
3, 1, 103.205500, 9
3, 1, 100.267337, 11
3, 2, 101.273064, 8
3, 2, 101.273064, 4
3, 2, 101.273064, 2
3, 1, 99.854207, 11
3, 1, 99.854207, 7
3, 2, 101.238934, 6
3, 1, 103.205500, 4
3, 1, 103.379439, 13
3, 1, 103.404792, 7
3, 1, 100.461551, 5
3, 2, 102.092692, 9
3, 2, 102.092692, 3
3, 1, 99.421688, 2
3, 1, 99.421688, 13
3, 2, 102.659050, 3
3, 2, 102.659050, 11
3, 1, 103.404792, 4
3, 2, 103.413279, 7
3, 1, 99.814826, 17
3, 1, 99.814826, 3
3, 2, 99.763189, 1
3, 2, 104.035866, 4
3, 1, 101.747857, 8
3, 1, 101.747857, 4
3, 1, 104.097555, 15
3, 2, 104.145634, 5
3, 1, 99.588345, 6
3, 1, 99.588345, 6
3, 2, 101.716052, 1
3, 2, 104.145634, 9
3, 1, 103.745092, 5
3, 2, 101.944207, 9
3, 1, 103.745092, 2
3, 1, 103.745092, 9
3, 2, 101.701594, 11
3, 2, 101.701594, 6
3, 1, 101.882694, 18
3, 1, 99.563641, 7
3, 2, 102.794586, 15
3, 1, 102.695812, 2
3, 2, 104.179252, 1
3, 2, 104.205455, 11
3, 2, 99.945266, 1
3, 1, 104.287362, 10
3, 1, 104.289661, 10
3, 1, 101.996287, 3
3, 2, 100.724889, 6
3, 2, 100.724889, 8
3, 1, 101.996287, 16
3, 2, 103.215954, 13
3, 1, 102.453458, 7
3, 2, 100.734390, 2
3, 2, 100.734390, 7
3, 1, 99.998540, 12
3, 1, 102.453458, 6
3, 2, 102.642982, 1
3, 1, 102.649003, 18
3, 2, 100.739873, 1
3, 2, 100.739873, 14
3, 2, 100.739873, 3
3, 1, 101.526742, 4
3, 2, 100.878834, 1
3, 1, 101.526742, 9
3, 1, 103.288908, 14
3, 1, 102.820316, 1
3, 1, 103.353396, 5
3, 1, 100.321584, 4
3, 2, 103.592184, 5
3, 1, 99.725476, 13
3, 1, 99.725476, 3
3, 2, 102.842148, 2
3, 2, 102.842148, 9
3, 1, 104.245831, 1
3, 2, 104.257938, 2
3, 1, 104.289661, 3
3, 1, 102.133723, 12
3, 2, 100.076293, 4
3, 2, 104.321105, 8
3, 2, 104.336672, 12
3, 1, 102.618590, 3
3, 1, 102.618590, 1
3, 2, 103.252155, 6
3, 2, 103.252155, 13
3, 1, 102.104273, 7
3, 2, 99.638266, 7
3, 2, 99.638266, 9
3, 1, 102.104273, 1
3, 1, 100.571069, 12
3, 2, 101.768970, 4
3, 2, 102.209717, 7
3, 2, 101.161781, 3
3, 1, 104.123121, 2
3, 1, 103.808773, 10
3, 2, 101.359669, 9
3, 2, 104.336672, 1
3, 1, 104.343607, 15
3, 2, 104.378952, 4
3, 1, 103.439178, 8
3, 2, 100.923679, 4
3, 2, 100.923679, 15
3, 1, 103.439178, 9
3, 1, 99.816319, 5
3, 1, 99.816319, 6
3, 2, 99.768786, 11
3, 2, 103.562436, 17
3, 1, 99.945817, 2
3, 1, 99.945817, 3
3, 1, 99.945817, 1
3, 2, 102.147951, 4
3, 2, 102.147951, 12
3, 1, 100.457054, 2
3, 2, 101.474017, 6
3, 2, 101.474017, 5
3, 2, 102.907779, 1
3, 1, 103.303641, 14
3, 1, 101.108804, 6
3, 2, 104.051427, 18
3, 1, 99.774139, 9
3, 1, 99.774139, 3
3, 2, 104.251728, 4
3, 1, 102.355641, 13
3, 2, 102.595107, 2
3, 2, 104.378952, 2
3, 1, 104.388248, 18
3, 1, 103.972257, 2
3, 2, 103.181507, 3
3, 2, 103.181507, 12
3, 1, 103.972257, 5
3, 2, 99.591579, 3
3, 1, 104.368805, 4
3, 1, 104.388248, 1
3, 1, 104.401560, 15
3, 1, 100.299644, 4
3, 1, 100.299644, 1
3, 2, 102.327171, 6
3, 1, 104.401560, 1
3, 1, 104.404127, 19
3, 1, 101.962811, 2
3, 1, 101.962811, 5
3, 2, 103.000882, 2
3, 2, 104.410081, 9
3, 1, 104.417974, 7
3, 1, 104.421485, 4
3, 1, 103.750407, 3
3, 2, 101.419334, 11
3, 2, 101.505887, 12
3, 1, 100.859514, 9
3, 1, 100.859514, 3
3, 1, 101.932096, 4
3, 2, 101.940558, 8
3, 1, 101.349810, 5
3, 1, 101.349810, 8
3, 1, 101.349810, 5
3, 2, 100.354093, 14
3, 2, 102.936899, 11
3, 1, 101.561216, 9
3, 1, 101.561216, 5
3, 1, 99.826419, 1
3, 1, 99.826419, 5
3, 2, 102.879577, 16
3, 1, 102.760242, 4
3, 1, 102.760242, 3
3, 1, 101.189509, 10
3, 1, 101.189509, 10
3, 2, 102.316460, 7
3, 2, 102.316460, 1
3, 1, 100.833536, 6
3, 2, 103.101586, 9
3, 1, 100.049722, 13
3, 2, 101.549356, 11
3, 2, 101.549356, 4
3, 1, 100.000414, 2
3, 2, 100.423170, 9
3, 2, 103.631217, 15
3, 1, 103.507703, 5
3, 2, 100.733885, 5
3, 2, 100.733885, 4
3, 2, 102.016630, 4
3, 1, 100.234371, 16
3, 1, 100.234371, 1
3, 2, 102.836436, 10
3, 1, 102.380606, 10
3, 1, 102.380606, 4
3, 1, 99.715161, 15
3, 1, 99.715161, 1
3, 1, 103.507703, 1
3, 2, 103.682978, 20
3, 1, 101.381984, 5
3, 2, 102.385179, 10
3, 2, 102.385179, 9
3, 1, 100.307336, 11
3, 1, 100.307336, 7
3, 2, 103.175117, 12
3, 2, 103.175117, 2
3, 2, 100.963609, 2
3, 1, 103.333256, 20
3, 1, 103.098678, 1
3, 2, 100.133612, 14
3, 1, 103.750407, 4
3, 1, 102.514799, 1
3, 2, 101.856702, 10
3, 1, 102.514799, 6
3, 1, 102.514799, 3
3, 1, 103.302752, 11
3, 1, 100.315155, 2
3, 2, 103.703364, 19
3, 1, 99.666079, 8
3, 1, 99.666079, 7
3, 1, 103.817370, 12
3, 1, 101.396702, 5
3, 2, 103.083462, 2
3, 2, 103.083462, 2
3, 2, 104.037720, 2
3, 1, 100.208842, 9
3, 2, 102.777349, 1
3, 2, 102.777349, 7
3, 1, 104.153041, 3
3, 2, 104.181355, 17
3, 2, 100.576214, 1
3, 2, 100.576214, 11
3, 2, 100.576214, 5
3, 2, 101.022522, 3
3, 2, 104.181355, 1
3, 1, 99.650802, 15
3, 1, 99.650802, 5
3, 2, 101.745627, 3
3, 2, 101.745627, 7
3, 1, 104.150408, 3
3, 2, 100.138866, 5
3, 1, 104.308210, 20
3, 2, 103.505797, 2
3, 1, 104.364143, 16
3, 1, 104.367132, 4
3, 1, 103.059906, 5
3, 2, 102.953098, 4
3, 2, 102.953098, 1
3, 1, 99.398973, 8
3, 2, 102.799549, 8
3, 1, 104.367132, 3
3, 1, 101.625148, 8
3, 2, 100.097514, 3
3, 2, 100.097514, 13
3, 1, 99.760777, 7
3, 1, 99.760777, 10
3, 2, 101.557807, 4
3, 1, 104.421485, 6
3, 2, 104.423992, 13
3, 2, 104.442818, 1
3, 1, 99.820354, 3
3, 1, 99.820354, 15
3, 2, 102.951492, 3
3, 2, 100.187141, 14
3, 1, 103.480736, 11
3, 1, 103.356636, 9
3, 2, 101.250941, 3
3, 2, 101.250941, 14
3, 2, 100.354099, 6
3, 2, 100.354099, 13
3, 2, 99.784644, 5
3, 1, 100.461951, 7
3, 2, 102.128664, 10
3, 1, 100.786219, 10
3, 2, 101.824807, 18
3, 1, 102.418505, 2
3, 1, 99.694256, 7
3, 1, 99.694256, 2
3, 1, 99.694256, 11
3, 2, 101.399845, 17
3, 1, 102.801249, 17
3, 1, 103.096507, 20
3, 1, 99.593428, 2
3, 1, 99.593428, 3
3, 1, 99.593428, 1
3, 1, 99.593428, 11
3, 2, 102.331515, 9
3, 2, 100.642972, 3
3, 2, 103.042734, 13
3, 1, 103.020005, 2
3, 1, 103.356636, 10
3, 1, 99.450010, 9
3, 2, 99.962590, 8
3, 2, 99.962590, 2
3, 2, 103.740421, 6
3, 2, 103.755832, 14
3, 2, 103.266244, 8
3, 2, 103.266244, 2
3, 2, 103.755832, 4
3, 1, 99.416512, 5
3, 1, 99.416512, 2
3, 2, 101.718171, 11
3, 1, 104.034457, 1
3, 1, 103.966218, 19
3, 2, 101.213071, 2
3, 1, 103.966218, 1
3, 1, 99.432686, 5
3, 1, 99.432686, 5
3, 2, 100.525998, 3
3, 1, 104.086105, 9
3, 1, 101.904833, 8
3, 2, 100.225470, 3
3, 2, 100.225470, 8
3, 2, 104.177895, 5
3, 1, 101.435797, 9
3, 2, 103.949619, 4
3, 2, 104.235664, 9
3, 1, 104.244055, 8
3, 1, 100.706375, 1
3, 1, 100.706375, 8
3, 2, 99.657474, 3
3, 2, 99.657474, 3
3, 2, 99.657474, 13
3, 1, 101.025904, 5
3, 2, 103.320911, 2
3, 2, 103.320911, 2
3, 1, 102.835335, 11
3, 2, 100.278868, 7
3, 2, 100.278868, 1
3, 2, 99.858445, 9
3, 1, 103.204580, 13
3, 1, 101.628944, 5
3, 2, 99.601851, 7
3, 2, 99.601851, 2
3, 2, 99.601851, 7
3, 1, 101.248638, 10
3, 1, 100.317426, 4
3, 2, 103.302832, 13
3, 1, 103.144785, 5
3, 2, 102.028614, 2
3, 2, 102.028614, 18
3, 1, 103.093377, 3
3, 1, 100.628460, 7
3, 2, 103.720688, 17
3, 1, 100.028158, 6
3, 1, 100.028158, 2
3, 1, 100.028158, 3
3, 1, 100.028158, 3
3, 1, 100.028158, 2
3, 2, 102.038181, 9
3, 1, 101.116465, 8
3, 2, 99.853551, 8
3, 1, 101.116465, 6
3, 1, 103.482581, 15
3, 1, 101.271238, 5
3, 1, 101.271238, 6
3, 1, 100.672757, 10
3, 2, 101.094284, 4
3, 2, 101.094284, 4
3, 2, 101.427328, 7
3, 1, 102.309873, 11
3, 2, 101.496371, 9
3, 2, 101.496371, 5
3, 1, 100.706528, 3
3, 2, 100.749437, 4
3, 1, 102.431437, 3
3, 2, 102.438988, 17
3, 2, 102.438988, 1
3, 2, 102.097273, 18
3, 2, 102.669589, 10
3, 2, 103.123359, 11
3, 2, 102.917071, 9
3, 2, 102.917071, 7
3, 1, 101.495840, 11
3, 2, 103.263077, 14
3, 1, 100.701507, 6
3, 2, 100.476472, 3
3, 2, 100.476472, 13
3, 2, 100.476472, 1
3, 2, 100.476472, 2
3, 2, 103.338596, 1
3, 1, 102.513539, 10
3, 1, 102.513539, 3
3, 2, 101.746312, 11
3, 2, 101.746312, 1
3, 1, 103.395191, 3
3, 1, 99.898244, 9
3, 2, 102.953055, 3
3, 2, 102.953055, 14
3, 1, 103.756526, 1
3, 1, 103.801680, 12
3, 1, 101.984752, 10
3, 2, 102.778126, 8
3, 2, 102.778126, 5
3, 1, 104.138964, 17
3, 1, 102.048181, 3
3, 1, 102.048181, 3
3, 1, 102.048181, 2
3, 1, 102.048181, 2
3, 1, 101.054037, 14
3, 1, 101.054037, 3
3, 2, 102.625777, 13
3, 1, 100.562506, 4
3, 1, 100.562506, 7
3, 1, 100.562506, 8
3, 2, 101.245328, 7
3, 2, 101.245328, 7
3, 1, 100.919646, 13
3, 1, 100.919646, 1
3, 1, 100.330927, 8
3, 2, 101.136400, 2
3, 2, 102.830181, 4
3, 1, 102.125867, 16
3, 2, 99.771567, 1
3, 2, 99.771567, 10
3, 1, 102.125867, 4
3, 1, 99.421585, 6
3, 1, 103.191446, 8
3, 1, 101.973892, 16
3, 2, 100.488063, 11
3, 2, 100.488063, 5
3, 1, 101.973892, 1
3, 2, 104.148681, 13
3, 1, 99.571323, 7
3, 1, 99.571323, 6
3, 1, 99.571323, 4
3, 2, 102.179067, 6
3, 2, 104.239576, 14
3, 2, 104.289310, 3
3, 1, 102.066465, 1
3, 2, 101.602354, 3
3, 2, 101.602354, 2
3, 1, 102.066465, 14
3, 2, 99.807463, 4
3, 2, 99.807463, 6
3, 2, 99.807463, 3
3, 2, 101.317473, 14
3, 1, 102.626250, 8
3, 1, 102.323969, 12
3, 1, 102.323969, 7
3, 1, 101.403828, 3
3, 2, 101.800791, 10
3, 1, 102.747080, 18
3, 2, 103.003683, 11
3, 1, 101.571153, 1
3, 1, 101.571153, 2
3, 1, 101.571153, 3
3, 1, 101.571153, 6
3, 2, 102.551391, 9
3, 1, 100.317598, 14
3, 1, 100.317598, 5
3, 2, 100.526912, 15
3, 2, 99.935891, 14
3, 1, 101.645460, 18
3, 1, 101.224026, 2
3, 1, 101.224026, 3
3, 1, 101.781574, 14
3, 2, 101.788152, 6
3, 2, 101.788152, 13
3, 1, 102.328644, 13
3, 2, 101.879749, 7
3, 2, 101.879749, 1
3, 2, 100.785052, 8
3, 2, 102.551391, 6
3, 1, 99.498869, 4
3, 2, 100.068811, 1
3, 2, 100.068811, 2
3, 2, 103.157580, 18
3, 1, 101.837907, 2
3, 2, 101.671412, 2
3, 1, 103.435068, 13
3, 1, 100.242832, 5
3, 1, 100.242832, 3
3, 1, 100.242832, 6
3, 2, 101.630470, 17
3, 1, 103.497224, 3
3, 2, 103.503281, 17
3, 2, 102.258502, 2
3, 2, 103.503281, 1
3, 2, 100.294859, 2
3, 2, 103.593785, 3
3, 1, 103.206145, 2
3, 1, 103.206145, 17
3, 2, 103.508526, 2
3, 2, 103.508526, 4
3, 1, 100.056119, 3
3, 2, 103.130902, 7
3, 2, 103.130902, 3
3, 1, 103.740865, 13
3, 2, 103.760900, 1
3, 1, 101.037678, 2
3, 1, 101.037678, 2
3, 2, 99.745602, 13
3, 2, 99.745602, 1
3, 1, 103.800680, 16
3, 1, 100.357180, 2
3, 1, 100.357180, 1
3, 2, 100.532924, 3
3, 2, 100.532924, 8
3, 2, 103.930266, 9
3, 2, 102.703474, 4
3, 1, 104.011483, 12
3, 1, 104.022491, 8
3, 1, 101.133687, 2
3, 1, 104.022491, 1
3, 1, 101.507403, 9
3, 1, 101.507403, 2
3, 2, 100.429758, 6
3, 2, 100.429758, 1
3, 1, 104.121900, 13
3, 2, 104.167677, 3
3, 2, 103.539562, 2
3, 1, 104.278409, 20
3, 1, 101.656420, 2
3, 1, 101.656420, 11
3, 1, 101.656420, 3
3, 2, 102.284485, 3
3, 2, 102.284485, 1
3, 2, 102.284485, 4
3, 1, 101.621592, 16
3, 2, 103.715168, 19
3, 2, 103.715168, 1
3, 1, 101.627552, 8
3, 2, 100.346426, 1
3, 1, 104.314302, 9
3, 2, 104.327041, 2
3, 1, 104.356731, 8
3, 1, 102.349110, 10
3, 1, 102.349110, 1
3, 2, 102.401147, 4
3, 1, 99.964766, 16
3, 1, 99.964766, 2
3, 2, 100.804491, 10
3, 1, 101.596038, 19
3, 1, 102.038214, 7
3, 1, 101.154852, 1
3, 1, 101.154852, 13
3, 1, 101.154852, 2
3, 2, 102.224796, 12
3, 1, 100.141423, 10
3, 1, 100.141423, 5
3, 2, 101.844983, 1
3, 1, 102.775040, 2
3, 2, 102.815929, 18
3, 1, 99.515000, 18
3, 1, 99.515000, 1
3, 2, 102.815929, 1
3, 1, 99.714655, 11
3, 2, 100.929134, 7
3, 2, 100.929134, 10
3, 1, 102.963831, 4
3, 1, 101.171334, 1
3, 1, 101.171334, 16
3, 1, 101.171334, 1
3, 2, 102.235742, 8
3, 2, 102.235742, 3
3, 2, 103.178379, 8
3, 2, 103.207065, 12
3, 1, 101.240510, 14
3, 2, 101.371436, 3
3, 2, 101.371436, 9
3, 1, 101.146333, 11
3, 1, 101.146333, 8
3, 2, 100.710852, 12
3, 2, 100.710852, 4
3, 1, 100.540896, 14
3, 2, 99.629497, 2
3, 2, 99.629497, 18
3, 2, 101.847460, 15
3, 2, 100.943568, 5
3, 2, 100.943568, 10
3, 1, 102.267022, 18
3, 2, 101.376898, 2
3, 2, 101.376898, 11
3, 1, 102.581986, 1
3, 1, 102.534770, 19
